Location,TimeFrame,DataFormat,Data
BAYFIELD 10 JT-R,2010,Percent,1
BAYFIELD 10 JT-R,2011,Percent,1
BAYFIELD 10 JT-R,2012,Percent,1
BAYFIELD 10 JT-R,2013,Percent,1
BAYFIELD 10 JT-R,2014,Percent,1
BENNETT 29J,2007,Percent,1
BENNETT 29J,2006,Percent,0
BENNETT 29J,2005,Percent,0
BENNETT 29J,2004,Percent,0
BENNETT 29J,2008,Percent,1
BENNETT 29J,2009,Percent,0
BENNETT 29J,2010,Percent,0
BENNETT 29J,2011,Percent,0
BENNETT 29J,2012,Percent,0
BENNETT 29J,2013,Percent,0
BENNETT 29J,2014,Percent,0
BETHUNE R-5,2007,Percent,1
BETHUNE R-5,2006,Percent,1
BETHUNE R-5,2005,Percent,1
BETHUNE R-5,2004,Percent,1
BETHUNE R-5,2008,Percent,1
BETHUNE R-5,2009,Percent,1
BETHUNE R-5,2010,Percent,1
BETHUNE R-5,2011,Percent,1
BETHUNE R-5,2012,Percent,1
BETHUNE R-5,2013,Percent,1
BETHUNE R-5,2014,Percent,1
BIG SANDY 100J,2007,Percent,0
BIG SANDY 100J,2006,Percent,0
BIG SANDY 100J,2005,Percent,0
BIG SANDY 100J,2004,Percent,0
BIG SANDY 100J,2008,Percent,0
BIG SANDY 100J,2009,Percent,0
BIG SANDY 100J,2010,Percent,0
BIG SANDY 100J,2011,Percent,0
BIG SANDY 100J,2012,Percent,0
BIG SANDY 100J,2013,Percent,0
BIG SANDY 100J,2014,Percent,0
BOULDER VALLEY RE 2,2007,Percent,0.06657
BOULDER VALLEY RE 2,2006,Percent,0.03188
BOULDER VALLEY RE 2,2005,Percent,0.03332
BOULDER VALLEY RE 2,2004,Percent,0.01616
BOULDER VALLEY RE 2,2008,Percent,0.1181
BOULDER VALLEY RE 2,2009,Percent,0.1
BOULDER VALLEY RE 2,2010,Percent,0.15748
BOULDER VALLEY RE 2,2011,Percent,0.248
BOULDER VALLEY RE 2,2012,Percent,0.22955
BOULDER VALLEY RE 2,2013,Percent,N/A
BOULDER VALLEY RE 2,2014,Percent,0.2789
BRANSON REORGANIZED 82,2007,Percent,1
BRANSON REORGANIZED 82,2006,Percent,1
BRANSON REORGANIZED 82,2005,Percent,1
BRANSON REORGANIZED 82,2004,Percent,1
BRANSON REORGANIZED 82,2008,Percent,1
BRANSON REORGANIZED 82,2009,Percent,1
BRANSON REORGANIZED 82,2010,Percent,1
BRANSON REORGANIZED 82,2011,Percent,1
BRANSON REORGANIZED 82,2012,Percent,1
BRANSON REORGANIZED 82,2013,Percent,1
BRANSON REORGANIZED 82,2014,Percent,1
BRIGGSDALE RE-10,2007,Percent,1
BRIGGSDALE RE-10,2006,Percent,1
BRIGGSDALE RE-10,2005,Percent,1
BRIGGSDALE RE-10,2004,Percent,0
BRIGGSDALE RE-10,2008,Percent,1
BRIGGSDALE RE-10,2009,Percent,1
BRIGGSDALE RE-10,2010,Percent,1
BRIGGSDALE RE-10,2011,Percent,1
BRIGGSDALE RE-10,2012,Percent,1
BRIGGSDALE RE-10,2013,Percent,1
BRIGGSDALE RE-10,2014,Percent,1
BRIGHTON 27J,2007,Percent,0.23818
BRIGHTON 27J,2006,Percent,0.0596
BRIGHTON 27J,2005,Percent,0.06289
BRIGHTON 27J,2004,Percent,0.03559
BRIGHTON 27J,2008,Percent,0.22484
BRIGHTON 27J,2009,Percent,0.2
BRIGHTON 27J,2010,Percent,0.32329
BRIGHTON 27J,2011,Percent,0.345
BRIGHTON 27J,2012,Percent,0.45649
BRIGHTON 27J,2013,Percent,0.57684
BRIGHTON 27J,2014,Percent,0.71988
BRUSH RE-2(J),2007,Percent,0
BRUSH RE-2(J),2006,Percent,0
BRUSH RE-2(J),2005,Percent,0
BRUSH RE-2(J),2004,Percent,0
BRUSH RE-2(J),2008,Percent,1
BRUSH RE-2(J),2009,Percent,1
BRUSH RE-2(J),2010,Percent,1
BRUSH RE-2(J),2011,Percent,1
BRUSH RE-2(J),2012,Percent,1
BRUSH RE-2(J),2013,Percent,1
BRUSH RE-2(J),2014,Percent,1
BUENA VISTA R-31,2007,Percent,0.39024
BUENA VISTA R-31,2006,Percent,0.28302
BUENA VISTA R-31,2005,Percent,0
BUENA VISTA R-31,2004,Percent,0
BUENA VISTA R-31,2008,Percent,0.92063
BUENA VISTA R-31,2009,Percent,0.96
BUENA VISTA R-31,2010,Percent,1
BUENA VISTA R-31,2011,Percent,1
BUENA VISTA R-31,2012,Percent,1
BUENA VISTA R-31,2013,Percent,1
BUENA VISTA R-31,2014,Percent,1
BUFFALO RE-4,2007,Percent,1
BUFFALO RE-4,2006,Percent,1
BUFFALO RE-4,2005,Percent,1
BUFFALO RE-4,2004,Percent,1
BUFFALO RE-4,2008,Percent,1
BUFFALO RE-4,2009,Percent,1
BUFFALO RE-4,2010,Percent,1
BUFFALO RE-4,2011,Percent,1
BUFFALO RE-4,2012,Percent,1
BUFFALO RE-4,2013,Percent,1
BUFFALO RE-4,2014,Percent,1
BURLINGTON RE-6J,2007,Percent,1
BURLINGTON RE-6J,2006,Percent,0.25424
BURLINGTON RE-6J,2005,Percent,0
BURLINGTON RE-6J,2004,Percent,0
BURLINGTON RE-6J,2008,Percent,1
BURLINGTON RE-6J,2009,Percent,1
BURLINGTON RE-6J,2010,Percent,1
BURLINGTON RE-6J,2011,Percent,1
BURLINGTON RE-6J,2012,Percent,1
BURLINGTON RE-6J,2013,Percent,1
BURLINGTON RE-6J,2014,Percent,1
BYERS 32J,2007,Percent,1
BYERS 32J,2006,Percent,1
BYERS 32J,2005,Percent,1
BYERS 32J,2004,Percent,1
BYERS 32J,2008,Percent,1
BYERS 32J,2009,Percent,1
BYERS 32J,2010,Percent,1
BYERS 32J,2011,Percent,1
BYERS 32J,2012,Percent,1
BYERS 32J,2013,Percent,1
BYERS 32J,2014,Percent,0.34021
CALHAN RJ-1,2007,Percent,0.98077
CALHAN RJ-1,2006,Percent,0.42308
CALHAN RJ-1,2005,Percent,0
CALHAN RJ-1,2004,Percent,0.35294
CALHAN RJ-1,2008,Percent,0.97727
CALHAN RJ-1,2009,Percent,1
CALHAN RJ-1,2010,Percent,1
CALHAN RJ-1,2011,Percent,1
CALHAN RJ-1,2012,Percent,1
CALHAN RJ-1,2013,Percent,1
CALHAN RJ-1,2014,Percent,1
CAMPO RE-6,2007,Percent,1
CAMPO RE-6,2006,Percent,1
CAMPO RE-6,2005,Percent,0
CAMPO RE-6,2004,Percent,N/A
CAMPO RE-6,2008,Percent,1
CAMPO RE-6,2009,Percent,1
CAMPO RE-6,2010,Percent,1
CAMPO RE-6,2011,Percent,1
CAMPO RE-6,2012,Percent,1
CAMPO RE-6,2013,Percent,1
CAMPO RE-6,2014,Percent,1
CANON CITY RE-1,2007,Percent,0.21756
CANON CITY RE-1,2006,Percent,0.11923
CANON CITY RE-1,2005,Percent,0.35254
CANON CITY RE-1,2004,Percent,0.30224
CANON CITY RE-1,2008,Percent,0.7658
CANON CITY RE-1,2009,Percent,0.98
CANON CITY RE-1,2010,Percent,0.99327
CANON CITY RE-1,2011,Percent,0.993
CANON CITY RE-1,2012,Percent,1
CANON CITY RE-1,2013,Percent,1
CANON CITY RE-1,2014,Percent,1
CENTENNIAL R-1,2007,Percent,0
CENTENNIAL R-1,2006,Percent,0.04545
CENTENNIAL R-1,2005,Percent,0.10526
CENTENNIAL R-1,2004,Percent,0
CENTENNIAL R-1,2008,Percent,1
CENTENNIAL R-1,2009,Percent,1
CENTENNIAL R-1,2010,Percent,1
CENTENNIAL R-1,2011,Percent,1
CENTENNIAL R-1,2012,Percent,1
CENTENNIAL R-1,2013,Percent,1
CENTENNIAL R-1,2014,Percent,1
CENTER 26 JT,2007,Percent,1
CENTER 26 JT,2006,Percent,1
CENTER 26 JT,2005,Percent,1
CENTER 26 JT,2004,Percent,1
CENTER 26 JT,2008,Percent,1
CENTER 26 JT,2009,Percent,1
CENTER 26 JT,2010,Percent,1
CENTER 26 JT,2011,Percent,1
CENTER 26 JT,2012,Percent,1
CENTER 26 JT,2013,Percent,1
CENTER 26 JT,2014,Percent,1
CHERAW 31,2007,Percent,1
CHERAW 31,2006,Percent,1
CHERAW 31,2005,Percent,1
CHERAW 31,2004,Percent,1
CHERAW 31,2008,Percent,1
CHERAW 31,2009,Percent,1
CHERAW 31,2010,Percent,1
CHERAW 31,2011,Percent,1
CHERAW 31,2012,Percent,1
CHERAW 31,2013,Percent,1
CHERAW 31,2014,Percent,1
CHERRY CREEK 5,2007,Percent,0
CHERRY CREEK 5,2006,Percent,0
CHERRY CREEK 5,2005,Percent,0
CHERRY CREEK 5,2004,Percent,0.39196
CHEYENNE COUNTY RE-5,2007,Percent,1
CHEYENNE MOUNTAIN 12,2007,Percent,0.07192
CLEAR CREEK RE-1,2007,Percent,0.19753
COLORADO SPRINGS 11,2007,Percent,0.99406
COTOPAXI RE-3,2007,Percent,0
CREEDE CONSOLIDATED 1,2007,Percent,1
CRIPPLE CREEK-VICTOR RE-1,2007,Percent,1
CROWLEY COUNTY RE-1-J,2007,Percent,1
CUSTER COUNTY SCHOOL DISTRICT C-1,2007,Percent,0
DE BEQUE 49JT,2007,Percent,0.92308
DEER TRAIL 26J,2007,Percent,1
DEL NORTE C-7,2007,Percent,1
DELTA COUNTY 50(J),2007,Percent,1
DENVER COUNTY 1,2007,Percent,0.72181
DOLORES COUNTY RE NO.2,2007,Percent,1
DOLORES RE-4A,2007,Percent,0
DOUGLAS COUNTY RE 1,2007,Percent,0
DURANGO 9-R,2007,Percent,0.04249
EADS RE-1,2007,Percent,1
EAGLE COUNTY RE 50,2007,Percent,0.94322
EAST GRAND 2,2007,Percent,1
EAST OTERO R-1,2007,Percent,0
EAST YUMA COUNTY RJ-2,2007,Percent,N/A
EATON RE-2,2007,Percent,0.16923
EDISON 54 JT,2007,Percent,1
ELBERT 200,2007,Percent,0
ELIZABETH C-1,2007,Percent,0
ELLICOTT 22,2007,Percent,1
ENGLEWOOD 1,2007,Percent,0.72603
FALCON 49,2007,Percent,0.09036
FLORENCE RE-2,2007,Percent,0.14286
FORT MORGAN RE-3,2007,Percent,1
FOUNTAIN 8,2007,Percent,0.384
FOWLER R-4J,2007,Percent,1
FRENCHMAN RE-3,2007,Percent,1
GARFIELD 16,2007,Percent,0
GARFIELD RE-2,2007,Percent,0
GENOA-HUGO C113,2007,Percent,0
GILPIN COUNTY RE-1,2007,Percent,0.72414
GRANADA RE-1,2007,Percent,1
GREELEY 6,2007,Percent,0.05863
GUNNISON WATERSHED RE1J,2007,Percent,0.12903
HANOVER 28,2007,Percent,1
HARRISON 2,2007,Percent,0.13623
HAXTUN RE-2J,2007,Percent,1
HAYDEN RE-1,2007,Percent,0.96552
HINSDALE COUNTY RE 1,2007,Percent,0
HI-PLAINS R-23,2007,Percent,0
HOEHNE REORGANIZED 3,2007,Percent,0
HOLLY RE-3,2007,Percent,1
HOLYOKE RE-1J,2007,Percent,1
HUERFANO RE-1,2007,Percent,0
IDALIA SCHOOL DISTRICT RJ-3,2007,Percent,1
IGNACIO 11 JT,2007,Percent,0.98214
JEFFERSON COUNTY R-1,2007,Percent,0.4234
JOHNSTOWN-MILLIKEN RE-5J,2007,Percent,0
JULESBURG RE-1,2007,Percent,1
KARVAL RE-23,2007,Percent,1
KEENESBURG RE-3(J),2007,Percent,0.30345
KIM REORGANIZED 88,2007,Percent,1
KIOWA C-2,2007,Percent,0
KIT CARSON R-1,2007,Percent,0.28571
LA VETA RE-2,2007,Percent,0
LAKE COUNTY R-1,2007,Percent,0.28571
LAMAR RE-2,2007,Percent,1
CHEYENNE COUNTY RE-5,2006,Percent,1
CHEYENNE MOUNTAIN 12,2006,Percent,0
CLEAR CREEK RE-1,2006,Percent,0.28378
COLORADO SPRINGS 11,2006,Percent,0.63751
COTOPAXI RE-3,2006,Percent,0
CREEDE CONSOLIDATED 1,2006,Percent,0
CRIPPLE CREEK-VICTOR RE-1,2006,Percent,1
CROWLEY COUNTY RE-1-J,2006,Percent,1
CUSTER COUNTY SCHOOL DISTRICT C-1,2006,Percent,0
DE BEQUE 49JT,2006,Percent,0.875
DEER TRAIL 26J,2006,Percent,0
DEL NORTE C-7,2006,Percent,1
DELTA COUNTY 50(J),2006,Percent,1
DENVER COUNTY 1,2006,Percent,0.66727
DOLORES COUNTY RE NO.2,2006,Percent,0.84
DOLORES RE-4A,2006,Percent,0
DOUGLAS COUNTY RE 1,2006,Percent,0
DURANGO 9-R,2006,Percent,0
EADS RE-1,2006,Percent,1
EAGLE COUNTY RE 50,2006,Percent,0.92742
EAST GRAND 2,2006,Percent,1
EAST OTERO R-1,2006,Percent,0
EAST YUMA COUNTY RJ-2,2006,Percent,N/A
EATON RE-2,2006,Percent,0
EDISON 54 JT,2006,Percent,1
ELBERT 200,2006,Percent,0
ELIZABETH C-1,2006,Percent,0
ELLICOTT 22,2006,Percent,1
ENGLEWOOD 1,2006,Percent,0.77073
FALCON 49,2006,Percent,0.08342
FLORENCE RE-2,2006,Percent,0
FORT MORGAN RE-3,2006,Percent,0.56154
FOUNTAIN 8,2006,Percent,0.39377
FOWLER R-4J,2006,Percent,1
FRENCHMAN RE-3,2006,Percent,1
GARFIELD 16,2006,Percent,0
GARFIELD RE-2,2006,Percent,0
GENOA-HUGO C113,2006,Percent,0
GILPIN COUNTY RE-1,2006,Percent,0.16667
GRANADA RE-1,2006,Percent,1
GREELEY 6,2006,Percent,0.5103
GUNNISON WATERSHED RE1J,2006,Percent,0.13514
HANOVER 28,2006,Percent,1
HARRISON 2,2006,Percent,0.13123
HAXTUN RE-2J,2006,Percent,0
HAYDEN RE-1,2006,Percent,1
HINSDALE COUNTY RE 1,2006,Percent,0
HI-PLAINS R-23,2006,Percent,0
HOEHNE REORGANIZED 3,2006,Percent,0
HOLLY RE-3,2006,Percent,1
HOLYOKE RE-1J,2006,Percent,0.94737
HUERFANO RE-1,2006,Percent,0
IDALIA SCHOOL DISTRICT RJ-3,2006,Percent,1
IGNACIO 11 JT,2006,Percent,1
JEFFERSON COUNTY R-1,2006,Percent,0.39689
JOHNSTOWN-MILLIKEN RE-5J,2006,Percent,0
JULESBURG RE-1,2006,Percent,1
KARVAL RE-23,2006,Percent,1
KEENESBURG RE-3(J),2006,Percent,0.26582
KIM REORGANIZED 88,2006,Percent,1
KIOWA C-2,2006,Percent,0
KIT CARSON R-1,2006,Percent,0
LA VETA RE-2,2006,Percent,0
LAKE COUNTY R-1,2006,Percent,0.34066
CHEYENNE COUNTY RE-5,2005,Percent,1
CHEYENNE MOUNTAIN 12,2005,Percent,0
CLEAR CREEK RE-1,2005,Percent,0.20833
COLORADO SPRINGS 11,2005,Percent,0.50918
COTOPAXI RE-3,2005,Percent,0
CREEDE CONSOLIDATED 1,2005,Percent,1
CRIPPLE CREEK-VICTOR RE-1,2005,Percent,1
CROWLEY COUNTY RE-1-J,2005,Percent,1
CUSTER COUNTY SCHOOL DISTRICT C-1,2005,Percent,0
DE BEQUE 49JT,2005,Percent,0
DEER TRAIL 26J,2005,Percent,0
DEL NORTE C-7,2005,Percent,0
DELTA COUNTY 50(J),2005,Percent,0.95095
DENVER COUNTY 1,2005,Percent,0.63183
DOLORES COUNTY RE NO.2,2005,Percent,0
DOLORES RE-4A,2005,Percent,0
DOUGLAS COUNTY RE 1,2005,Percent,0
DURANGO 9-R,2005,Percent,0
EADS RE-1,2005,Percent,1
EAGLE COUNTY RE 50,2005,Percent,0.93223
EAST GRAND 2,2005,Percent,1
EAST OTERO R-1,2005,Percent,0
EAST YUMA COUNTY RJ-2,2005,Percent,N/A
EATON RE-2,2005,Percent,0
EDISON 54 JT,2005,Percent,1
ELBERT 200,2005,Percent,0
ELIZABETH C-1,2005,Percent,0
ELLICOTT 22,2005,Percent,1
ENGLEWOOD 1,2005,Percent,0.64159
FALCON 49,2005,Percent,0
FLORENCE RE-2,2005,Percent,0
FORT MORGAN RE-3,2005,Percent,0
FOUNTAIN 8,2005,Percent,0
FOWLER R-4J,2005,Percent,1
FRENCHMAN RE-3,2005,Percent,1
GARFIELD 16,2005,Percent,0
GARFIELD RE-2,2005,Percent,0
GENOA-HUGO C113,2005,Percent,0
GILPIN COUNTY RE-1,2005,Percent,0.13793
GRANADA RE-1,2005,Percent,1
GREELEY 6,2005,Percent,0.0423
GUNNISON WATERSHED RE1J,2005,Percent,0.15038
HANOVER 28,2005,Percent,0
HARRISON 2,2005,Percent,0.12736
HAXTUN RE-2J,2005,Percent,0
HAYDEN RE-1,2005,Percent,0
HINSDALE COUNTY RE 1,2005,Percent,0
HI-PLAINS R-23,2005,Percent,0
HOEHNE REORGANIZED 3,2005,Percent,0
HOLLY RE-3,2005,Percent,1
HOLYOKE RE-1J,2005,Percent,0
HUERFANO RE-1,2005,Percent,0
IDALIA SCHOOL DISTRICT RJ-3,2005,Percent,0
IGNACIO 11 JT,2005,Percent,1
JEFFERSON COUNTY R-1,2005,Percent,0.34871
JOHNSTOWN-MILLIKEN RE-5J,2005,Percent,0
JULESBURG RE-1,2005,Percent,1
KARVAL RE-23,2005,Percent,1
KEENESBURG RE-3(J),2005,Percent,0.34337
KIM REORGANIZED 88,2005,Percent,1
KIOWA C-2,2005,Percent,0
KIT CARSON R-1,2005,Percent,0
LA VETA RE-2,2005,Percent,1
LAKE COUNTY R-1,2005,Percent,0.33333
CHEYENNE COUNTY RE-5,2004,Percent,1
CHEYENNE MOUNTAIN 12,2004,Percent,0
CLEAR CREEK RE-1,2004,Percent,0.14667
COLORADO SPRINGS 11,2004,Percent,0.06927
COTOPAXI RE-3,2004,Percent,0
CREEDE CONSOLIDATED 1,2004,Percent,0
CRIPPLE CREEK-VICTOR RE-1,2004,Percent,1
CROWLEY COUNTY RE-1-J,2004,Percent,0
CUSTER COUNTY SCHOOL DISTRICT C-1,2004,Percent,0
DE BEQUE 49JT,2004,Percent,0
DEER TRAIL 26J,2004,Percent,0
DEL NORTE C-7,2004,Percent,0
DELTA COUNTY 50(J),2004,Percent,1
DENVER COUNTY 1,2004,Percent,0.51799
DOLORES COUNTY RE NO.2,2004,Percent,0.92857
DOLORES RE-4A,2004,Percent,0
DOUGLAS COUNTY RE 1,2004,Percent,0
DURANGO 9-R,2004,Percent,0
EADS RE-1,2004,Percent,1
EAGLE COUNTY RE 50,2004,Percent,0.55459
EAST GRAND 2,2004,Percent,1
EAST OTERO R-1,2004,Percent,0
EAST YUMA COUNTY RJ-2,2004,Percent,N/A
EATON RE-2,2004,Percent,0
EDISON 54 JT,2004,Percent,0.4
ELBERT 200,2004,Percent,0
ELIZABETH C-1,2004,Percent,0
ELLICOTT 22,2004,Percent,1
ENGLEWOOD 1,2004,Percent,0.59821
FALCON 49,2004,Percent,0
FLORENCE RE-2,2004,Percent,0
FORT MORGAN RE-3,2004,Percent,0
FOUNTAIN 8,2004,Percent,0
FOWLER R-4J,2004,Percent,1
FRENCHMAN RE-3,2004,Percent,1
GARFIELD 16,2004,Percent,0
GARFIELD RE-2,2004,Percent,0
GENOA-HUGO C113,2004,Percent,0
GILPIN COUNTY RE-1,2004,Percent,0.2
GRANADA RE-1,2004,Percent,1
GREELEY 6,2004,Percent,0
GUNNISON WATERSHED RE1J,2004,Percent,0.144
HANOVER 28,2004,Percent,0
HARRISON 2,2004,Percent,0.06515
HAXTUN RE-2J,2004,Percent,0
HAYDEN RE-1,2004,Percent,0
HINSDALE COUNTY RE 1,2004,Percent,0
HI-PLAINS R-23,2004,Percent,0
HOEHNE REORGANIZED 3,2004,Percent,0
HOLLY RE-3,2004,Percent,1
HOLYOKE RE-1J,2004,Percent,0
HUERFANO RE-1,2004,Percent,0
IDALIA SCHOOL DISTRICT RJ-3,2004,Percent,0
IGNACIO 11 JT,2004,Percent,1
JEFFERSON COUNTY R-1,2004,Percent,0.29016
JOHNSTOWN-MILLIKEN RE-5J,2004,Percent,0
JULESBURG RE-1,2004,Percent,0
KARVAL RE-23,2004,Percent,1
KEENESBURG RE-3(J),2004,Percent,0.29605
KIM REORGANIZED 88,2004,Percent,1
KIOWA C-2,2004,Percent,0
KIT CARSON R-1,2004,Percent,0
LA VETA RE-2,2004,Percent,0
LAKE COUNTY R-1,2004,Percent,0.3
CHERRY CREEK 5,2008,Percent,0.19264
CHEYENNE COUNTY RE-5,2008,Percent,1
CHEYENNE MOUNTAIN 12,2008,Percent,0.59875
CLEAR CREEK RE-1,2008,Percent,0.75806
COLORADO SPRINGS 11,2008,Percent,0.99233
COTOPAXI RE-3,2008,Percent,1
CREEDE CONSOLIDATED 1,2008,Percent,1
CRIPPLE CREEK-VICTOR RE-1,2008,Percent,1
CROWLEY COUNTY RE-1-J,2008,Percent,1
CUSTER COUNTY SCHOOL DISTRICT C-1,2008,Percent,0
DE BEQUE 49JT,2008,Percent,1
DEER TRAIL 26J,2008,Percent,1
DEL NORTE C-7,2008,Percent,1
DELTA COUNTY 50(J),2008,Percent,0.94924
DENVER COUNTY 1,2008,Percent,0.87542
DOLORES COUNTY RE NO.2,2008,Percent,1
DOLORES RE-4A,2008,Percent,0.68182
