Location,TimeFrame,DataFormat,Data
ARICKAREE R-2,2014,Number,7
ARICKAREE R-2,2014,Percent,0.06542
ARRIBA-FLAGLER C-20,2009,Percent,0.097
ARRIBA-FLAGLER C-20,2011,Percent,0.126
ARRIBA-FLAGLER C-20,2012,Number,21
ARRIBA-FLAGLER C-20,2012,Percent,0.119
ARRIBA-FLAGLER C-20,2013,Percent,0.11765
ARRIBA-FLAGLER C-20,2010,Percent,0.13529
ARRIBA-FLAGLER C-20,2014,Number,22
ARRIBA-FLAGLER C-20,2014,Percent,0.11282
ASPEN 1,2009,Percent,0.079
ASPEN 1,2011,Percent,0.081
ASPEN 1,2012,Number,134
ASPEN 1,2012,Percent,0.077
ASPEN 1,2013,Percent,0.07639
ASPEN 1,2010,Percent,0.07817
ASPEN 1,2014,Number,115
ASPEN 1,2014,Percent,0.06549
AULT-HIGHLAND RE-9,2009,Percent,0.121
AULT-HIGHLAND RE-9,2011,Percent,0.114
AULT-HIGHLAND RE-9,2012,Number,81
AULT-HIGHLAND RE-9,2012,Percent,0.105
AULT-HIGHLAND RE-9,2013,Percent,0.10327
AULT-HIGHLAND RE-9,2010,Percent,0.12175
AULT-HIGHLAND RE-9,2014,Number,82
AULT-HIGHLAND RE-9,2014,Percent,0.10775
BAYFIELD 10 JT-R,2009,Percent,0.09
BAYFIELD 10 JT-R,2011,Percent,0.092
BAYFIELD 10 JT-R,2012,Number,133
BAYFIELD 10 JT-R,2012,Percent,0.095
BAYFIELD 10 JT-R,2013,Percent,0.09328
BAYFIELD 10 JT-R,2010,Percent,0.08968
BAYFIELD 10 JT-R,2014,Number,103
BAYFIELD 10 JT-R,2014,Percent,0.07774
BENNETT 29J,2009,Percent,0.114
BENNETT 29J,2011,Percent,0.1
BENNETT 29J,2012,Number,129
BENNETT 29J,2012,Percent,0.124
BENNETT 29J,2013,Percent,0.1155
BENNETT 29J,2010,Percent,0.09739
BENNETT 29J,2014,Number,151
BENNETT 29J,2014,Percent,0.13994
BETHUNE R-5,2009,Percent,0.079
BETHUNE R-5,2011,Percent,0.038
BETHUNE R-5,2012,Number,6
BETHUNE R-5,2012,Percent,0.045
BETHUNE R-5,2013,Percent,0.05303
BETHUNE R-5,2010,Percent,0.06923
BETHUNE R-5,2014,Number,8
BETHUNE R-5,2014,Percent,0.06838
BIG SANDY 100J,2009,Percent,0.132
BIG SANDY 100J,2011,Percent,0.139
BIG SANDY 100J,2012,Number,33
BIG SANDY 100J,2012,Percent,0.11
BIG SANDY 100J,2013,Percent,0.09748
BIG SANDY 100J,2010,Percent,0.11782
BIG SANDY 100J,2014,Number,30
BIG SANDY 100J,2014,Percent,0.10169
BOULDER VALLEY RE 2,2009,Percent,0.093
BOULDER VALLEY RE 2,2011,Percent,0.098
BOULDER VALLEY RE 2,2012,Number,2850
BOULDER VALLEY RE 2,2012,Percent,0.095
BOULDER VALLEY RE 2,2013,Percent,0.09458
BOULDER VALLEY RE 2,2010,Percent,0.09344
BOULDER VALLEY RE 2,2014,Number,3025
BOULDER VALLEY RE 2,2014,Percent,0.09787
BRANSON REORGANIZED 82,2009,Percent,0.032
BRANSON REORGANIZED 82,2011,Percent,0.039
BRANSON REORGANIZED 82,2012,Number,20
BRANSON REORGANIZED 82,2012,Percent,0.044
BRANSON REORGANIZED 82,2013,Percent,0.075
BRANSON REORGANIZED 82,2010,Percent,0.04043
BRANSON REORGANIZED 82,2014,Number,16
BRANSON REORGANIZED 82,2014,Percent,0.03556
BRIGGSDALE RE-10,2009,Percent,0.106
BRIGGSDALE RE-10,2011,Percent,0.096
BRIGGSDALE RE-10,2012,Number,21
BRIGGSDALE RE-10,2012,Percent,0.13
BRIGGSDALE RE-10,2013,Percent,0.11111
BRIGGSDALE RE-10,2010,Percent,0.08917
BRIGGSDALE RE-10,2014,Number,21
BRIGGSDALE RE-10,2014,Percent,0.11864
BRIGHTON 27J,2009,Percent,0.1
BRIGHTON 27J,2011,Percent,0.096
BRIGHTON 27J,2012,Number,1556
BRIGHTON 27J,2012,Percent,0.096
BRIGHTON 27J,2013,Percent,0.09468
BRIGHTON 27J,2010,Percent,0.09722
BRIGHTON 27J,2014,Number,1758
BRIGHTON 27J,2014,Percent,0.10279
BRUSH RE-2(J),2009,Percent,0.091
BRUSH RE-2(J),2011,Percent,0.081
BRUSH RE-2(J),2012,Number,145
BRUSH RE-2(J),2012,Percent,0.094
BRUSH RE-2(J),2013,Percent,0.09591
BRUSH RE-2(J),2010,Percent,0.0894
BRUSH RE-2(J),2014,Number,161
BRUSH RE-2(J),2014,Percent,0.10606
BUENA VISTA R-31,2009,Percent,0.091
BUENA VISTA R-31,2011,Percent,0.104
BUENA VISTA R-31,2012,Number,123
BUENA VISTA R-31,2012,Percent,0.124
BUENA VISTA R-31,2013,Percent,0.1405
BUENA VISTA R-31,2010,Percent,0.09746
BUENA VISTA R-31,2014,Number,126
BUENA VISTA R-31,2014,Percent,0.13263
BUFFALO RE-4,2009,Percent,0.065
BUFFALO RE-4,2011,Percent,0.071
BUFFALO RE-4,2012,Number,32
BUFFALO RE-4,2012,Percent,0.1
BUFFALO RE-4,2013,Percent,0.08805
BUFFALO RE-4,2010,Percent,0.06431
BUFFALO RE-4,2014,Number,32
BUFFALO RE-4,2014,Percent,0.10159
BURLINGTON RE-6J,2009,Percent,0.116
BURLINGTON RE-6J,2011,Percent,0.127
BURLINGTON RE-6J,2012,Number,104
BURLINGTON RE-6J,2012,Percent,0.128
BURLINGTON RE-6J,2013,Percent,0.13043
BURLINGTON RE-6J,2010,Percent,0.12289
BURLINGTON RE-6J,2014,Number,112
BURLINGTON RE-6J,2014,Percent,0.14286
BYERS 32J,2009,Percent,0.106
BYERS 32J,2011,Percent,0.109
BYERS 32J,2012,Number,56
BYERS 32J,2012,Percent,0.099
BYERS 32J,2013,Percent,0.11437
BYERS 32J,2010,Percent,0.12474
BYERS 32J,2014,Number,247
BYERS 32J,2014,Percent,0.11531
CALHAN RJ-1,2009,Percent,0.097
CALHAN RJ-1,2011,Percent,0.103
CALHAN RJ-1,2012,Number,64
CALHAN RJ-1,2012,Percent,0.125
CALHAN RJ-1,2013,Percent,0.10805
CALHAN RJ-1,2010,Percent,0.09839
CALHAN RJ-1,2014,Number,56
CALHAN RJ-1,2014,Percent,0.12095
CAMPO RE-6,2009,Percent,0.102
CAMPO RE-6,2011,Percent,0.105
CAMPO RE-6,2012,Number,4
CAMPO RE-6,2012,Percent,0.082
CAMPO RE-6,2013,Percent,0.04545
CAMPO RE-6,2010,Percent,0.10345
CAMPO RE-6,2014,Number,2
CAMPO RE-6,2014,Percent,0.04545
CANON CITY RE-1,2009,Percent,0.134
CANON CITY RE-1,2011,Percent,0.133
CANON CITY RE-1,2012,Number,522
CANON CITY RE-1,2012,Percent,0.144
CANON CITY RE-1,2013,Percent,0.14219
CANON CITY RE-1,2010,Percent,0.13371
CANON CITY RE-1,2014,Number,493
CANON CITY RE-1,2014,Percent,0.13683
CENTENNIAL R-1,2009,Percent,0.055
CENTENNIAL R-1,2011,Percent,0.052
CENTENNIAL R-1,2012,Number,9
CENTENNIAL R-1,2012,Percent,0.047
CENTENNIAL R-1,2013,Percent,0.09135
CENTENNIAL R-1,2010,Percent,0.06855
CENTENNIAL R-1,2014,Number,20
CENTENNIAL R-1,2014,Percent,0.0905
CENTER 26 JT,2009,Percent,0.071
CENTER 26 JT,2011,Percent,0.08
CENTER 26 JT,2012,Number,40
CENTER 26 JT,2012,Percent,0.064
CENTER 26 JT,2013,Percent,0.05784
CENTER 26 JT,2010,Percent,0.09138
CENTER 26 JT,2014,Number,46
CENTER 26 JT,2014,Percent,0.07088
CHERAW 31,2009,Percent,0.11
CHERAW 31,2011,Percent,0.146
CHERAW 31,2012,Number,25
CHERAW 31,2012,Percent,0.113
CHERAW 31,2013,Percent,0.09957
CHERAW 31,2010,Percent,0.10959
CHERAW 31,2014,Number,32
CHERAW 31,2014,Percent,0.13974
CHERRY CREEK 5,2009,Percent,0.105
CHERRY CREEK 5,2011,Percent,0.108
CHERRY CREEK 5,2012,Number,5403
CHERRY CREEK 5,2012,Percent,0.101
CHERRY CREEK 5,2013,Percent,0.11703
CHERRY CREEK 5,2010,Percent,0.10796
CHERRY CREEK 5,2014,Number,6143
CHERRY CREEK 5,2014,Percent,0.11272
CHEYENNE COUNTY RE-5,2009,Percent,0.127
CHEYENNE COUNTY RE-5,2011,Percent,0.102
CHEYENNE COUNTY RE-5,2012,Number,23
CHEYENNE COUNTY RE-5,2012,Percent,0.113
CHEYENNE COUNTY RE-5,2013,Percent,0.13408
CHEYENNE COUNTY RE-5,2010,Percent,0.15049
CHEYENNE COUNTY RE-5,2014,Number,25
CHEYENNE COUNTY RE-5,2014,Percent,0.13736
CHEYENNE MOUNTAIN 12,2009,Percent,0.054
CHEYENNE MOUNTAIN 12,2011,Percent,0.066
CHEYENNE MOUNTAIN 12,2012,Number,351
CHEYENNE MOUNTAIN 12,2012,Percent,0.075
CHEYENNE MOUNTAIN 12,2013,Percent,0.06651
CHEYENNE MOUNTAIN 12,2010,Percent,0.0649
CHEYENNE MOUNTAIN 12,2014,Number,378
CHEYENNE MOUNTAIN 12,2014,Percent,0.07343
CLEAR CREEK RE-1,2009,Percent,0.115
CLEAR CREEK RE-1,2011,Percent,0.101
CLEAR CREEK RE-1,2012,Number,97
CLEAR CREEK RE-1,2012,Percent,0.101
CLEAR CREEK RE-1,2013,Percent,0.10108
CLEAR CREEK RE-1,2010,Percent,0.09909
CLEAR CREEK RE-1,2014,Number,88
CLEAR CREEK RE-1,2014,Percent,0.09888
COLORADO SPRINGS 11,2009,Percent,0.081
COLORADO SPRINGS 11,2011,Percent,0.076
COLORADO SPRINGS 11,2012,Number,2269
COLORADO SPRINGS 11,2012,Percent,0.078
COLORADO SPRINGS 11,2013,Percent,0.08076
COLORADO SPRINGS 11,2010,Percent,0.07987
COLORADO SPRINGS 11,2014,Number,2340
COLORADO SPRINGS 11,2014,Percent,0.08259
COTOPAXI RE-3,2009,Percent,0.089
COTOPAXI RE-3,2011,Percent,0.107
COTOPAXI RE-3,2012,Number,34
COTOPAXI RE-3,2012,Percent,0.155
COTOPAXI RE-3,2013,Percent,0.10427
COTOPAXI RE-3,2010,Percent,0.08108
COTOPAXI RE-3,2014,Number,32
COTOPAXI RE-3,2014,Percent,0.1448
CREEDE CONSOLIDATED 1,2009,Percent,0.05
CREEDE CONSOLIDATED 1,2011,Percent,0.025
CREEDE CONSOLIDATED 1,2012,Number,5
CREEDE CONSOLIDATED 1,2012,Percent,0.064
CREEDE CONSOLIDATED 1,2013,Percent,0.075
CREEDE CONSOLIDATED 1,2010,Percent,0.04348
CREEDE CONSOLIDATED 1,2014,Number,6
CREEDE CONSOLIDATED 1,2014,Percent,0.07792
CRIPPLE CREEK-VICTOR RE-1,2009,Percent,0.149
CRIPPLE CREEK-VICTOR RE-1,2011,Percent,0.119
CRIPPLE CREEK-VICTOR RE-1,2012,Number,51
CRIPPLE CREEK-VICTOR RE-1,2012,Percent,0.135
CRIPPLE CREEK-VICTOR RE-1,2013,Percent,0.13984
CRIPPLE CREEK-VICTOR RE-1,2010,Percent,0.12925
CRIPPLE CREEK-VICTOR RE-1,2014,Number,49
CRIPPLE CREEK-VICTOR RE-1,2014,Percent,0.1276
CROWLEY COUNTY RE-1-J,2009,Percent,0.069
CROWLEY COUNTY RE-1-J,2011,Percent,0.111
CROWLEY COUNTY RE-1-J,2012,Number,42
CROWLEY COUNTY RE-1-J,2012,Percent,0.094
CROWLEY COUNTY RE-1-J,2013,Percent,0.12054
CROWLEY COUNTY RE-1-J,2010,Percent,0.08722
CROWLEY COUNTY RE-1-J,2014,Number,63
CROWLEY COUNTY RE-1-J,2014,Percent,0.14416
CUSTER COUNTY SCHOOL DISTRICT C-1,2009,Percent,0.098
CUSTER COUNTY SCHOOL DISTRICT C-1,2011,Percent,0.117
CUSTER COUNTY SCHOOL DISTRICT C-1,2012,Number,42
CUSTER COUNTY SCHOOL DISTRICT C-1,2012,Percent,0.101
CUSTER COUNTY SCHOOL DISTRICT C-1,2013,Percent,0.10462
CUSTER COUNTY SCHOOL DISTRICT C-1,2010,Percent,0.12555
CUSTER COUNTY SCHOOL DISTRICT C-1,2014,Number,48
CUSTER COUNTY SCHOOL DISTRICT C-1,2014,Percent,0.12091
DE BEQUE 49JT,2009,Percent,0.081
DE BEQUE 49JT,2011,Percent,0.08
DE BEQUE 49JT,2012,Number,14
DE BEQUE 49JT,2012,Percent,0.104
DE BEQUE 49JT,2013,Percent,0.12329
DE BEQUE 49JT,2010,Percent,0.06618
DE BEQUE 49JT,2014,Number,20
DE BEQUE 49JT,2014,Percent,0.13245
DEER TRAIL 26J,2009,Percent,0.079
DEER TRAIL 26J,2011,Percent,0.157
DEER TRAIL 26J,2012,Number,23
DEER TRAIL 26J,2012,Percent,0.124
DEER TRAIL 26J,2013,Percent,0.14205
DEER TRAIL 26J,2010,Percent,0.10778
DEER TRAIL 26J,2014,Number,23
DEER TRAIL 26J,2014,Percent,0.125
DEL NORTE C-7,2009,Percent,0.082
DEL NORTE C-7,2011,Percent,0.046
DEL NORTE C-7,2012,Number,18
DEL NORTE C-7,2012,Percent,0.038
DEL NORTE C-7,2013,Percent,0.04515
DEL NORTE C-7,2010,Percent,0.0582
DEL NORTE C-7,2014,Number,27
DEL NORTE C-7,2014,Percent,0.06475
DELTA COUNTY 50(J),2009,Percent,0.1
DELTA COUNTY 50(J),2011,Percent,0.103
DELTA COUNTY 50(J),2012,Number,567
DELTA COUNTY 50(J),2012,Percent,0.106
DELTA COUNTY 50(J),2013,Percent,0.11636
DELTA COUNTY 50(J),2010,Percent,0.10451
DELTA COUNTY 50(J),2014,Number,599
DELTA COUNTY 50(J),2014,Percent,0.11803
DENVER COUNTY 1,2009,Percent,0.111
DENVER COUNTY 1,2011,Percent,0.107
DENVER COUNTY 1,2012,Number,9080
DENVER COUNTY 1,2012,Percent,0.109
DENVER COUNTY 1,2013,Percent,0.10934
DENVER COUNTY 1,2010,Percent,0.1082
DENVER COUNTY 1,2014,Number,9457
DENVER COUNTY 1,2014,Percent,0.10645
DOLORES COUNTY RE NO.2,2009,Percent,0.11
DOLORES COUNTY RE NO.2,2011,Percent,0.089
DOLORES COUNTY RE NO.2,2012,Number,31
DOLORES COUNTY RE NO.2,2012,Percent,0.108
DOLORES COUNTY RE NO.2,2013,Percent,0.08874
DOLORES COUNTY RE NO.2,2010,Percent,0.06472
DOLORES COUNTY RE NO.2,2014,Number,30
DOLORES COUNTY RE NO.2,2014,Percent,0.11152
DOLORES RE-4A,2009,Percent,0.101
DOLORES RE-4A,2011,Percent,0.078
DOLORES RE-4A,2012,Number,71
DOLORES RE-4A,2012,Percent,0.091
DOLORES RE-4A,2013,Percent,0.08903
DOLORES RE-4A,2010,Percent,0.08273
DOLORES RE-4A,2014,Number,67
DOLORES RE-4A,2014,Percent,0.08417
DOUGLAS COUNTY RE 1,2009,Percent,0.084
DOUGLAS COUNTY RE 1,2011,Percent,0.089
DOUGLAS COUNTY RE 1,2012,Number,6205
DOUGLAS COUNTY RE 1,2012,Percent,0.096
DOUGLAS COUNTY RE 1,2013,Percent,0.09743
DOUGLAS COUNTY RE 1,2010,Percent,0.08714
DOUGLAS COUNTY RE 1,2014,Number,6661
DOUGLAS COUNTY RE 1,2014,Percent,0.09986
DURANGO 9-R,2009,Percent,0.09
DURANGO 9-R,2011,Percent,0.09
DURANGO 9-R,2012,Number,415
DURANGO 9-R,2012,Percent,0.091
DURANGO 9-R,2013,Percent,0.0938
DURANGO 9-R,2010,Percent,0.08191
DURANGO 9-R,2014,Number,451
DURANGO 9-R,2014,Percent,0.09882
EADS RE-1,2009,Percent,0.101
EADS RE-1,2011,Percent,0.119
EADS RE-1,2012,Number,24
EADS RE-1,2012,Percent,0.133
EADS RE-1,2013,Percent,0.12707
EADS RE-1,2010,Percent,0.09091
EADS RE-1,2014,Number,28
EADS RE-1,2014,Percent,0.16
EAGLE COUNTY RE 50,2009,Percent,0.101
EAST GRAND 2,2009,Percent,0.096
EAST OTERO R-1,2009,Percent,0.124
EAST YUMA COUNTY RJ-2,2009,Percent,N/A
EATON RE-2,2009,Percent,0.061
EDISON 54 JT,2009,Percent,0.079
ELBERT 200,2009,Percent,0.092
ELIZABETH C-1,2009,Percent,0.11
ELLICOTT 22,2009,Percent,0.117
ENGLEWOOD 1,2009,Percent,0.129
FALCON 49,2009,Percent,0.096
FLORENCE RE-2,2009,Percent,0.134
FORT MORGAN RE-3,2009,Percent,0.092
FOUNTAIN 8,2009,Percent,0.13
FOWLER R-4J,2009,Percent,0.077
FRENCHMAN RE-3,2009,Percent,0.122
GARFIELD 16,2009,Percent,0.092
GARFIELD RE-2,2009,Percent,0.076
GENOA-HUGO C113,2009,Percent,0.116
GILPIN COUNTY RE-1,2009,Percent,0.166
GRANADA RE-1,2009,Percent,0.074
GREELEY 6,2009,Percent,0.112
GUNNISON WATERSHED RE1J,2009,Percent,0.059
HANOVER 28,2009,Percent,0.128
HARRISON 2,2009,Percent,0.098
HAXTUN RE-2J,2009,Percent,0.117
HAYDEN RE-1,2009,Percent,0.162
HINSDALE COUNTY RE 1,2009,Percent,0.086
HI-PLAINS R-23,2009,Percent,0.041
HOEHNE REORGANIZED 3,2009,Percent,0.085
HOLLY RE-3,2009,Percent,0.107
HOLYOKE RE-1J,2009,Percent,0.13
HUERFANO RE-1,2009,Percent,0.15
IDALIA SCHOOL DISTRICT RJ-3,2009,Percent,0.105
IGNACIO 11 JT,2009,Percent,0.117
JEFFERSON COUNTY R-1,2009,Percent,0.089
JOHNSTOWN-MILLIKEN RE-5J,2009,Percent,0.098
JULESBURG RE-1,2009,Percent,0.082
KARVAL RE-23,2009,Percent,0.11
KEENESBURG RE-3(J),2009,Percent,0.078
KIM REORGANIZED 88,2009,Percent,0.082
KIOWA C-2,2009,Percent,0.12
KIT CARSON R-1,2009,Percent,0.094
LA VETA RE-2,2009,Percent,0.079
LAKE COUNTY R-1,2009,Percent,0.119
LAMAR RE-2,2009,Percent,0.089
LAS ANIMAS RE-1,2009,Percent,0.164
LEWIS-PALMER 38,2009,Percent,0.087
LIBERTY SCHOOL DISTRICT J-4,2009,Percent,0.112
LIMON RE-4J,2009,Percent,0.123
LITTLETON 6,2009,Percent,0.094
LONE STAR 101,2009,Percent,0.11
MANCOS RE-6,2009,Percent,0.086
MANITOU SPRINGS 14,2009,Percent,0.088
MANZANOLA 3J,2009,Percent,0.062
MAPLETON 1,2009,Percent,0.107
MC CLAVE RE-2,2009,Percent,0.097
MEEKER RE1,2009,Percent,0.089
MESA COUNTY VALLEY 51,2009,Percent,0.106
MIAMI/YODER 60 JT,2009,Percent,0.106
MOFFAT 2,2009,Percent,0.081
MOFFAT COUNTY RE:NO 1,2009,Percent,0.099
MONTE VISTA C-8,2009,Percent,0.072
MONTEZUMA-CORTEZ RE-1,2009,Percent,0.129
MONTROSE COUNTY RE-1J,2009,Percent,0.094
MOUNTAIN VALLEY RE 1,2009,Percent,0.039
NORTH CONEJOS RE-1J,2009,Percent,0.056
NORTH PARK R-1,2009,Percent,0.109
NORTHGLENN-THORNTON 12,2009,Percent,0.084
NORWOOD R-2J,2009,Percent,0.128
OTIS R-3,2009,Percent,0.075
OURAY R-1,2009,Percent,0.122
PARK (ESTES PARK) R-3,2009,Percent,0.074
PARK COUNTY RE-2,2009,Percent,0.149
PAWNEE RE-12,2009,Percent,0.022
PEYTON 23 JT,2009,Percent,0.095
PLAINVIEW RE-2,2009,Percent,0.145
PLATEAU RE-5,2009,Percent,0.129
PLATEAU VALLEY 50,2009,Percent,0.065
PLATTE CANYON 1,2009,Percent,0.119
PLATTE VALLEY RE-3,2009,Percent,0.217
PLATTE VALLEY RE-7,2009,Percent,0.099
POUDRE R-1,2009,Percent,0.09
PRAIRIE RE-11,2009,Percent,0.06
PRIMERO REORGANIZED 2,2009,Percent,0.087
PRITCHETT RE-3,2009,Percent,0.153
PUEBLO CITY 60,2009,Percent,0.118
PUEBLO COUNTY RURAL 70,2009,Percent,0.099
RANGELY RE-4,2009,Percent,0.133
RIDGWAY R-2,2009,Percent,0.082
ROARING FORK RE-1,2009,Percent,0.077
ROCKY FORD R-2,2009,Percent,0.121
SALIDA R-32,2009,Percent,0.085
SANFORD 6J,2009,Percent,0.088
SANGRE DE CRISTO RE-22J,2009,Percent,0.053
SARGENT RE-33J,2009,Percent,0.039
SHERIDAN 2,2009,Percent,0.112
SIERRA GRANDE R-30,2009,Percent,0.044
SILVERTON 1,2009,Percent,0.076
SOUTH CONEJOS RE-10,2009,Percent,0.079
SOUTH ROUTT RE 3,2009,Percent,0.126
SPRINGFIELD RE-4,2009,Percent,0.117
ST VRAIN VALLEY RE 1J,2009,Percent,0.069
STEAMBOAT SPRINGS RE-2,2009,Percent,0.098
STRASBURG 31J,2009,Percent,0.146
EAGLE COUNTY RE 50,2011,Percent,0.099
EAST GRAND 2,2011,Percent,0.112
EAST OTERO R-1,2011,Percent,0.122
EAST YUMA COUNTY RJ-2,2011,Percent,N/A
EATON RE-2,2011,Percent,0.06
EDISON 54 JT,2011,Percent,0.1
ELBERT 200,2011,Percent,0.08
ELIZABETH C-1,2011,Percent,0.119
ELLICOTT 22,2011,Percent,0.12
ENGLEWOOD 1,2011,Percent,0.125
FALCON 49,2011,Percent,0.105
FLORENCE RE-2,2011,Percent,0.134
FORT MORGAN RE-3,2011,Percent,0.1
FOUNTAIN 8,2011,Percent,0.142
FOWLER R-4J,2011,Percent,0.061
FRENCHMAN RE-3,2011,Percent,0.13
GARFIELD 16,2011,Percent,0.082
GARFIELD RE-2,2011,Percent,0.078
GENOA-HUGO C113,2011,Percent,0.124
GILPIN COUNTY RE-1,2011,Percent,0.126
GRANADA RE-1,2011,Percent,0.053
GREELEY 6,2011,Percent,0.094
GUNNISON WATERSHED RE1J,2011,Percent,0.072
HANOVER 28,2011,Percent,0.125
HARRISON 2,2011,Percent,0.092
HAXTUN RE-2J,2011,Percent,0.127
HAYDEN RE-1,2011,Percent,0.159
HINSDALE COUNTY RE 1,2011,Percent,0.088
HI-PLAINS R-23,2011,Percent,0.101
HOEHNE REORGANIZED 3,2011,Percent,0.091
HOLLY RE-3,2011,Percent,0.122
HOLYOKE RE-1J,2011,Percent,0.123
HUERFANO RE-1,2011,Percent,0.125
IDALIA SCHOOL DISTRICT RJ-3,2011,Percent,0.106
IGNACIO 11 JT,2011,Percent,0.119
JEFFERSON COUNTY R-1,2011,Percent,0.089
JOHNSTOWN-MILLIKEN RE-5J,2011,Percent,0.101
JULESBURG RE-1,2011,Percent,0.098
KARVAL RE-23,2011,Percent,0.129
KEENESBURG RE-3(J),2011,Percent,0.088
KIM REORGANIZED 88,2011,Percent,0.018
KIOWA C-2,2011,Percent,0.102
KIT CARSON R-1,2011,Percent,0.075
LA VETA RE-2,2011,Percent,0.107
LAKE COUNTY R-1,2011,Percent,0.105
LAMAR RE-2,2011,Percent,0.085
LAS ANIMAS RE-1,2011,Percent,0.121
LEWIS-PALMER 38,2011,Percent,0.09
LIBERTY SCHOOL DISTRICT J-4,2011,Percent,0.133
LIMON RE-4J,2011,Percent,0.115
LITTLETON 6,2011,Percent,0.096
LONE STAR 101,2011,Percent,0.098
MANCOS RE-6,2011,Percent,0.059
MANITOU SPRINGS 14,2011,Percent,0.075
MANZANOLA 3J,2011,Percent,0.092
MAPLETON 1,2011,Percent,0.096
MC CLAVE RE-2,2011,Percent,0.078
MEEKER RE1,2011,Percent,0.09
MESA COUNTY VALLEY 51,2011,Percent,0.107
MIAMI/YODER 60 JT,2011,Percent,0.066
MOFFAT 2,2011,Percent,0.093
MOFFAT COUNTY RE:NO 1,2011,Percent,0.11
MONTE VISTA C-8,2011,Percent,0.067
MONTEZUMA-CORTEZ RE-1,2011,Percent,0.107
MONTROSE COUNTY RE-1J,2011,Percent,0.098
MOUNTAIN VALLEY RE 1,2011,Percent,0.132
NORTH CONEJOS RE-1J,2011,Percent,0.053
NORTH PARK R-1,2011,Percent,0.092
NORTHGLENN-THORNTON 12,2011,Percent,0.088
NORWOOD R-2J,2011,Percent,0.104
OTIS R-3,2011,Percent,0.11
OURAY R-1,2011,Percent,0.108
