Location,TimeFrame,DataFormat,Data
ARCHULETA COUNTY 50 JT,2013,Percent,0.83333
ARCHULETA COUNTY 50 JT,2014,Percent,0.863
ARICKAREE R-2,2010,Percent,1
ARICKAREE R-2,2011,Percent,1
ARICKAREE R-2,2012,Percent,1
ARICKAREE R-2,2013,Percent,0.875
ARICKAREE R-2,2014,Percent,1
ARRIBA-FLAGLER C-20,2010,Percent,0.929
ARRIBA-FLAGLER C-20,2011,Percent,1
ARRIBA-FLAGLER C-20,2012,Percent,0.9
ARRIBA-FLAGLER C-20,2013,Percent,1
ARRIBA-FLAGLER C-20,2014,Percent,1
ASPEN 1,2010,Percent,0.951
ASPEN 1,2011,Percent,0.914
ASPEN 1,2012,Percent,0.9527
ASPEN 1,2013,Percent,0.96694
ASPEN 1,2014,Percent,0.993
AULT-HIGHLAND RE-9,2010,Percent,0.795
AULT-HIGHLAND RE-9,2011,Percent,0.785
AULT-HIGHLAND RE-9,2012,Percent,0.9322
AULT-HIGHLAND RE-9,2013,Percent,0.82258
AULT-HIGHLAND RE-9,2014,Percent,0.925
BAYFIELD 10 JT-R,2010,Percent,0.885
BAYFIELD 10 JT-R,2011,Percent,0.939
BAYFIELD 10 JT-R,2012,Percent,0.90698
BAYFIELD 10 JT-R,2013,Percent,0.89744
BAYFIELD 10 JT-R,2014,Percent,0.902
BENNETT 29J,2010,Percent,0.851
BENNETT 29J,2011,Percent,0.862
BENNETT 29J,2012,Percent,0.91209
BENNETT 29J,2013,Percent,0.84286
BENNETT 29J,2014,Percent,0.844
BETHUNE R-5,2010,Percent,0.923
BETHUNE R-5,2011,Percent,1
BETHUNE R-5,2012,Percent,1
BETHUNE R-5,2013,Percent,0.88889
BETHUNE R-5,2014,Percent,0.895
BIG SANDY 100J,2010,Percent,1
BIG SANDY 100J,2011,Percent,0.889
BIG SANDY 100J,2012,Percent,0.90909
BIG SANDY 100J,2013,Percent,0.81818
BIG SANDY 100J,2014,Percent,0.905
BOULDER VALLEY RE 2,2010,Percent,0.847
BOULDER VALLEY RE 2,2011,Percent,0.883
BOULDER VALLEY RE 2,2012,Percent,0.89717
BOULDER VALLEY RE 2,2013,Percent,0.90917
BOULDER VALLEY RE 2,2014,Percent,0.918
BRANSON REORGANIZED 82,2010,Percent,0.37
BRANSON REORGANIZED 82,2011,Percent,0.451
BRANSON REORGANIZED 82,2012,Percent,0.34783
BRANSON REORGANIZED 82,2013,Percent,0.59184
BRANSON REORGANIZED 82,2014,Percent,0.625
BRIGGSDALE RE-10,2010,Percent,1
BRIGGSDALE RE-10,2011,Percent,0.909
BRIGGSDALE RE-10,2012,Percent,1
BRIGGSDALE RE-10,2013,Percent,1
BRIGGSDALE RE-10,2014,Percent,1
BRIGHTON 27J,2010,Percent,0.729
BRIGHTON 27J,2011,Percent,0.729
BRIGHTON 27J,2012,Percent,0.71463
BRIGHTON 27J,2013,Percent,0.79202
BRIGHTON 27J,2014,Percent,0.798
BRUSH RE-2(J),2010,Percent,0.784
BRUSH RE-2(J),2011,Percent,0.761
BRUSH RE-2(J),2012,Percent,0.7767
BRUSH RE-2(J),2013,Percent,0.84043
BRUSH RE-2(J),2014,Percent,0.85
BUENA VISTA R-31,2010,Percent,0.771
BUENA VISTA R-31,2011,Percent,0.809
BUENA VISTA R-31,2012,Percent,0.81373
BUENA VISTA R-31,2013,Percent,0.73913
BUENA VISTA R-31,2014,Percent,0.807
BUFFALO RE-4,2010,Percent,1
BUFFALO RE-4,2011,Percent,0.769
BUFFALO RE-4,2012,Percent,1
BUFFALO RE-4,2013,Percent,0.88462
BUFFALO RE-4,2014,Percent,0.962
BURLINGTON RE-6J,2010,Percent,0.92
BURLINGTON RE-6J,2011,Percent,0.914
BURLINGTON RE-6J,2012,Percent,0.86667
BURLINGTON RE-6J,2013,Percent,0.92157
BURLINGTON RE-6J,2014,Percent,0.825
BYERS 32J,2010,Percent,0.917
BYERS 32J,2011,Percent,0.893
BYERS 32J,2012,Percent,0.96296
BYERS 32J,2013,Percent,0.94595
BYERS 32J,2014,Percent,0.892
CALHAN RJ-1,2010,Percent,0.854
CALHAN RJ-1,2011,Percent,0.891
CALHAN RJ-1,2012,Percent,0.95238
CALHAN RJ-1,2013,Percent,0.97727
CALHAN RJ-1,2014,Percent,0.833
CAMPO RE-6,2010,Percent,1
CAMPO RE-6,2011,Percent,0.857
CAMPO RE-6,2012,Percent,1
CAMPO RE-6,2013,Percent,1
CAMPO RE-6,2014,Percent,1
CANON CITY RE-1,2010,Percent,0.695
CANON CITY RE-1,2011,Percent,0.736
CANON CITY RE-1,2012,Percent,0.675
CANON CITY RE-1,2013,Percent,0.71186
CANON CITY RE-1,2014,Percent,0.776
CENTENNIAL R-1,2010,Percent,0.529
CENTENNIAL R-1,2011,Percent,0.897
CENTENNIAL R-1,2012,Percent,0.88235
CENTENNIAL R-1,2013,Percent,0.86364
CENTENNIAL R-1,2014,Percent,1
CENTER 26 JT,2010,Percent,0.783
CENTER 26 JT,2011,Percent,0.75
CENTER 26 JT,2012,Percent,0.78049
CENTER 26 JT,2013,Percent,0.73469
CENTER 26 JT,2014,Percent,0.744
CHERAW 31,2010,Percent,0.923
CHERAW 31,2011,Percent,0.909
CHERAW 31,2012,Percent,0.88889
CHERAW 31,2013,Percent,1
CHERAW 31,2014,Percent,0.889
CHERRY CREEK 5,2010,Percent,0.847
CHERRY CREEK 5,2011,Percent,0.844
CHERRY CREEK 5,2012,Percent,0.87091
CHERRY CREEK 5,2013,Percent,0.87391
CHERRY CREEK 5,2014,Percent,0.866
CHEYENNE COUNTY RE-5,2010,Percent,0.909
CHEYENNE COUNTY RE-5,2011,Percent,1
CHEYENNE COUNTY RE-5,2012,Percent,0.83333
CHEYENNE COUNTY RE-5,2013,Percent,1
CHEYENNE COUNTY RE-5,2014,Percent,0.833
CHEYENNE MOUNTAIN 12,2010,Percent,0.938
CHEYENNE MOUNTAIN 12,2011,Percent,0.966
CHEYENNE MOUNTAIN 12,2012,Percent,0.93313
CHEYENNE MOUNTAIN 12,2013,Percent,0.95399
CHEYENNE MOUNTAIN 12,2014,Percent,0.959
CLEAR CREEK RE-1,2010,Percent,0.823
CLEAR CREEK RE-1,2011,Percent,0.905
CLEAR CREEK RE-1,2012,Percent,0.92424
CLEAR CREEK RE-1,2013,Percent,0.81034
CLEAR CREEK RE-1,2014,Percent,0.808
COLORADO SPRINGS 11,2010,Percent,0.65
COLORADO SPRINGS 11,2011,Percent,0.648
COLORADO SPRINGS 11,2012,Percent,0.66993
COLORADO SPRINGS 11,2013,Percent,0.6602
COLORADO SPRINGS 11,2014,Percent,0.682
COTOPAXI RE-3,2010,Percent,0.769
COTOPAXI RE-3,2011,Percent,0.905
COTOPAXI RE-3,2012,Percent,0.78571
COTOPAXI RE-3,2013,Percent,1
COTOPAXI RE-3,2014,Percent,0.769
CREEDE CONSOLIDATED 1,2010,Percent,1
CREEDE CONSOLIDATED 1,2011,Percent,1
CREEDE CONSOLIDATED 1,2012,Percent,0.88889
CREEDE CONSOLIDATED 1,2013,Percent,1
CREEDE CONSOLIDATED 1,2014,Percent,1
CRIPPLE CREEK-VICTOR RE-1,2010,Percent,0.846
CRIPPLE CREEK-VICTOR RE-1,2011,Percent,0.875
CRIPPLE CREEK-VICTOR RE-1,2012,Percent,0.72093
CRIPPLE CREEK-VICTOR RE-1,2013,Percent,0.7
CRIPPLE CREEK-VICTOR RE-1,2014,Percent,0.593
CROWLEY COUNTY RE-1-J,2010,Percent,0.707
CROWLEY COUNTY RE-1-J,2011,Percent,0.744
CROWLEY COUNTY RE-1-J,2012,Percent,0.87805
CROWLEY COUNTY RE-1-J,2013,Percent,0.88235
CROWLEY COUNTY RE-1-J,2014,Percent,0.714
CUSTER COUNTY SCHOOL DISTRICT C-1,2010,Percent,0.86
CUSTER COUNTY SCHOOL DISTRICT C-1,2011,Percent,0.921
CUSTER COUNTY SCHOOL DISTRICT C-1,2012,Percent,0.925
CUSTER COUNTY SCHOOL DISTRICT C-1,2013,Percent,0.88889
CUSTER COUNTY SCHOOL DISTRICT C-1,2014,Percent,0.854
DE BEQUE 49JT,2010,Percent,0.385
DE BEQUE 49JT,2011,Percent,0.667
DE BEQUE 49JT,2012,Percent,0.85714
DE BEQUE 49JT,2013,Percent,0.66667
DE BEQUE 49JT,2014,Percent,0.6
DEER TRAIL 26J,2010,Percent,1
DEER TRAIL 26J,2011,Percent,0.842
DEER TRAIL 26J,2012,Percent,0.90476
DEER TRAIL 26J,2013,Percent,0.875
DEER TRAIL 26J,2014,Percent,1
DEL NORTE C-7,2010,Percent,0.82
DEL NORTE C-7,2011,Percent,0.946
DEL NORTE C-7,2012,Percent,0.86486
DEL NORTE C-7,2013,Percent,0.97297
DEL NORTE C-7,2014,Percent,0.833
DELTA COUNTY 50(J),2010,Percent,0.842
DELTA COUNTY 50(J),2011,Percent,0.826
DELTA COUNTY 50(J),2012,Percent,0.83871
DELTA COUNTY 50(J),2013,Percent,0.83981
DELTA COUNTY 50(J),2014,Percent,0.816
DENVER COUNTY 1,2010,Percent,0.518
DENVER COUNTY 1,2011,Percent,0.561
DENVER COUNTY 1,2012,Percent,0.58828
DENVER COUNTY 1,2013,Percent,0.61281
DENVER COUNTY 1,2014,Percent,0.628
DOLORES COUNTY RE NO.2,2010,Percent,0.905
DOLORES COUNTY RE NO.2,2011,Percent,0.667
DOLORES COUNTY RE NO.2,2012,Percent,0.85714
DOLORES COUNTY RE NO.2,2013,Percent,0.86667
DOLORES COUNTY RE NO.2,2014,Percent,0.821
DOLORES RE-4A,2010,Percent,0.898
DOLORES RE-4A,2011,Percent,0.895
DOLORES RE-4A,2012,Percent,0.83721
DOLORES RE-4A,2013,Percent,0.89706
DOLORES RE-4A,2014,Percent,0.864
DOUGLAS COUNTY RE 1,2010,Percent,0.831
DOUGLAS COUNTY RE 1,2011,Percent,0.842
DOUGLAS COUNTY RE 1,2012,Percent,0.87409
DOUGLAS COUNTY RE 1,2013,Percent,0.88788
DOUGLAS COUNTY RE 1,2014,Percent,0.889
DURANGO 9-R,2010,Percent,0.745
DURANGO 9-R,2011,Percent,0.69
DURANGO 9-R,2012,Percent,0.7659
DURANGO 9-R,2013,Percent,0.71839
DURANGO 9-R,2014,Percent,0.818
EADS RE-1,2010,Percent,0.889
EADS RE-1,2011,Percent,0.929
EADS RE-1,2012,Percent,0.93333
EADS RE-1,2013,Percent,0.9
EADS RE-1,2014,Percent,1
EAGLE COUNTY RE 50,2010,Percent,0.81
EAGLE COUNTY RE 50,2011,Percent,0.771
EAGLE COUNTY RE 50,2012,Percent,0.75274
EAGLE COUNTY RE 50,2013,Percent,0.71973
EAGLE COUNTY RE 50,2014,Percent,0.816
EAST GRAND 2,2010,Percent,0.904
EAST GRAND 2,2011,Percent,0.826
EAST GRAND 2,2012,Percent,0.77083
EAST GRAND 2,2013,Percent,0.82474
EAST GRAND 2,2014,Percent,0.855
EAST OTERO R-1,2010,Percent,0.816
EAST OTERO R-1,2011,Percent,0.791
EAST OTERO R-1,2012,Percent,0.83178
EAST OTERO R-1,2013,Percent,0.7757
EAST OTERO R-1,2014,Percent,0.76
EAST YUMA COUNTY RJ-2,2010,Percent,N/A
EAST YUMA COUNTY RJ-2,2011,Percent,N/A
EAST YUMA COUNTY RJ-2,2012,Percent,N/A
EAST YUMA COUNTY RJ-2,2013,Percent,N/A
EAST YUMA COUNTY RJ-2,2014,Percent,NA
EATON RE-2,2010,Percent,0.787
EATON RE-2,2011,Percent,0.862
EATON RE-2,2012,Percent,0.89216
EATON RE-2,2013,Percent,0.89109
EATON RE-2,2014,Percent,0.906
EDISON 54 JT,2010,Percent,0.682
EDISON 54 JT,2011,Percent,0.5
EDISON 54 JT,2012,Percent,0.575
EDISON 54 JT,2013,Percent,0.48571
EDISON 54 JT,2014,Percent,0.538
ELBERT 200,2010,Percent,0.875
ELBERT 200,2011,Percent,0.824
ELBERT 200,2012,Percent,0.84615
ELBERT 200,2013,Percent,0.94444
ELBERT 200,2014,Percent,1
ELIZABETH C-1,2010,Percent,0.915
ELIZABETH C-1,2011,Percent,0.863
ELIZABETH C-1,2012,Percent,0.87097
ELIZABETH C-1,2013,Percent,0.86538
ELIZABETH C-1,2014,Percent,0.918
ELLICOTT 22,2010,Percent,0.821
ELLICOTT 22,2011,Percent,0.875
ELLICOTT 22,2012,Percent,0.85714
ELLICOTT 22,2013,Percent,0.90566
ELLICOTT 22,2014,Percent,0.804
ENGLEWOOD 1,2010,Percent,0.399
ENGLEWOOD 1,2011,Percent,0.444
ENGLEWOOD 1,2012,Percent,0.43548
ENGLEWOOD 1,2013,Percent,0.55
ENGLEWOOD 1,2014,Percent,0.496
FALCON 49,2010,Percent,0.834
FALCON 49,2011,Percent,0.87
FALCON 49,2012,Percent,0.89648
FALCON 49,2013,Percent,0.89891
FALCON 49,2014,Percent,0.645
FLORENCE RE-2,2010,Percent,0.604
FLORENCE RE-2,2011,Percent,0.775
FLORENCE RE-2,2012,Percent,0.81356
FLORENCE RE-2,2013,Percent,0.83178
FLORENCE RE-2,2014,Percent,0.814
FORT MORGAN RE-3,2010,Percent,0.815
FORT MORGAN RE-3,2011,Percent,0.668
FORT MORGAN RE-3,2012,Percent,0.67323
FORT MORGAN RE-3,2013,Percent,0.72687
FORT MORGAN RE-3,2014,Percent,0.707
FOUNTAIN 8,2010,Percent,0.857
FOUNTAIN 8,2011,Percent,0.845
FOUNTAIN 8,2012,Percent,0.83511
FOUNTAIN 8,2013,Percent,0.8
FOUNTAIN 8,2014,Percent,0.823
FOWLER R-4J,2010,Percent,0.837
FOWLER R-4J,2011,Percent,0.946
FOWLER R-4J,2012,Percent,1
FOWLER R-4J,2013,Percent,0.85714
FOWLER R-4J,2014,Percent,0.909
FRENCHMAN RE-3,2010,Percent,1
FRENCHMAN RE-3,2011,Percent,1
FRENCHMAN RE-3,2012,Percent,1
FRENCHMAN RE-3,2013,Percent,1
FRENCHMAN RE-3,2014,Percent,1
GARFIELD 16,2010,Percent,0.778
GARFIELD 16,2011,Percent,0.728
GARFIELD 16,2012,Percent,0.725
GARFIELD 16,2013,Percent,0.73034
GARFIELD 16,2014,Percent,0.75
GARFIELD RE-2,2010,Percent,0.6
GARFIELD RE-2,2011,Percent,0.581
GARFIELD RE-2,2012,Percent,0.64353
GARFIELD RE-2,2013,Percent,0.79286
GARFIELD RE-2,2014,Percent,0.805
GENOA-HUGO C113,2010,Percent,0.857
GENOA-HUGO C113,2011,Percent,0.923
GENOA-HUGO C113,2012,Percent,0.5
GENOA-HUGO C113,2013,Percent,0.875
GENOA-HUGO C113,2014,Percent,0.636
GILPIN COUNTY RE-1,2010,Percent,0.765
GILPIN COUNTY RE-1,2011,Percent,0.75
GILPIN COUNTY RE-1,2012,Percent,0.68182
GILPIN COUNTY RE-1,2013,Percent,0.88235
GILPIN COUNTY RE-1,2014,Percent,0.947
GRANADA RE-1,2010,Percent,0.818
GRANADA RE-1,2011,Percent,0.733
GRANADA RE-1,2012,Percent,1
GRANADA RE-1,2013,Percent,0.82609
GRANADA RE-1,2014,Percent,0.846
GREELEY 6,2010,Percent,0.642
GREELEY 6,2011,Percent,0.718
GREELEY 6,2012,Percent,0.78843
GREELEY 6,2013,Percent,0.79907
GREELEY 6,2014,Percent,0.778
GUNNISON WATERSHED RE1J,2010,Percent,0.856
GUNNISON WATERSHED RE1J,2011,Percent,0.878
GUNNISON WATERSHED RE1J,2012,Percent,0.87179
GUNNISON WATERSHED RE1J,2013,Percent,0.83178
GUNNISON WATERSHED RE1J,2014,Percent,0.871
HANOVER 28,2010,Percent,0.821
HANOVER 28,2011,Percent,0.733
HANOVER 28,2012,Percent,0.85714
HANOVER 28,2013,Percent,0.875
HANOVER 28,2014,Percent,0.857
HARRISON 2,2010,Percent,0.67
HARRISON 2,2011,Percent,0.724
HARRISON 2,2012,Percent,0.74109
HARRISON 2,2013,Percent,0.77521
HARRISON 2,2014,Percent,0.776
HAXTUN RE-2J,2010,Percent,0.952
HAXTUN RE-2J,2011,Percent,0.92
HAXTUN RE-2J,2012,Percent,0.95238
HAXTUN RE-2J,2013,Percent,1
HAXTUN RE-2J,2014,Percent,0.923
HAYDEN RE-1,2010,Percent,0.952
HAYDEN RE-1,2011,Percent,1
HAYDEN RE-1,2012,Percent,0.92593
HAYDEN RE-1,2013,Percent,0.96875
HAYDEN RE-1,2014,Percent,0.964
HINSDALE COUNTY RE 1,2010,Percent,1
HINSDALE COUNTY RE 1,2011,Percent,1
HINSDALE COUNTY RE 1,2012,Percent,0.8
HINSDALE COUNTY RE 1,2013,Percent,1
HINSDALE COUNTY RE 1,2014,Percent,1
HI-PLAINS R-23,2010,Percent,0.929
HI-PLAINS R-23,2011,Percent,0.917
HI-PLAINS R-23,2012,Percent,0.85714
HI-PLAINS R-23,2013,Percent,1
HI-PLAINS R-23,2014,Percent,1
HOEHNE REORGANIZED 3,2010,Percent,0.864
HOEHNE REORGANIZED 3,2011,Percent,0.875
HOEHNE REORGANIZED 3,2012,Percent,0.95238
HOEHNE REORGANIZED 3,2013,Percent,1
HOEHNE REORGANIZED 3,2014,Percent,0.861
HOLLY RE-3,2010,Percent,0.933
HOLLY RE-3,2011,Percent,0.955
HOLLY RE-3,2012,Percent,1
HOLLY RE-3,2013,Percent,0.88235
HOLLY RE-3,2014,Percent,0.895
HOLYOKE RE-1J,2010,Percent,0.821
HOLYOKE RE-1J,2011,Percent,0.922
HOLYOKE RE-1J,2012,Percent,0.87755
HOLYOKE RE-1J,2013,Percent,0.84091
HOLYOKE RE-1J,2014,Percent,0.829
HUERFANO RE-1,2010,Percent,0.654
HUERFANO RE-1,2011,Percent,0.822
HUERFANO RE-1,2012,Percent,0.80952
HUERFANO RE-1,2013,Percent,0.75
HUERFANO RE-1,2014,Percent,0.741
IDALIA SCHOOL DISTRICT RJ-3,2010,Percent,1
IDALIA SCHOOL DISTRICT RJ-3,2011,Percent,1
IDALIA SCHOOL DISTRICT RJ-3,2012,Percent,1
IDALIA SCHOOL DISTRICT RJ-3,2013,Percent,1
IDALIA SCHOOL DISTRICT RJ-3,2014,Percent,1
IGNACIO 11 JT,2010,Percent,0.563
IGNACIO 11 JT,2011,Percent,0.561
IGNACIO 11 JT,2012,Percent,0.70313
IGNACIO 11 JT,2013,Percent,0.62712
IGNACIO 11 JT,2014,Percent,0.8
JEFFERSON COUNTY R-1,2010,Percent,0.781
JEFFERSON COUNTY R-1,2011,Percent,0.791
JEFFERSON COUNTY R-1,2012,Percent,0.81406
JEFFERSON COUNTY R-1,2013,Percent,0.81453
JEFFERSON COUNTY R-1,2014,Percent,0.829
JOHNSTOWN-MILLIKEN RE-5J,2010,Percent,0.774
JOHNSTOWN-MILLIKEN RE-5J,2011,Percent,0.787
JOHNSTOWN-MILLIKEN RE-5J,2012,Percent,0.79121
JOHNSTOWN-MILLIKEN RE-5J,2013,Percent,0.80226
JOHNSTOWN-MILLIKEN RE-5J,2014,Percent,0.755
JULESBURG RE-1,2010,Percent,0.205
JULESBURG RE-1,2011,Percent,0.159
JULESBURG RE-1,2012,Percent,0.20335
JULESBURG RE-1,2013,Percent,0.20765
JULESBURG RE-1,2014,Percent,0.21
KARVAL RE-23,2010,Percent,0.492
KARVAL RE-23,2011,Percent,0.425
KARVAL RE-23,2012,Percent,0.51351
KARVAL RE-23,2013,Percent,0.4359
KARVAL RE-23,2014,Percent,0.5
KEENESBURG RE-3(J),2010,Percent,0.825
KEENESBURG RE-3(J),2011,Percent,0.862
KEENESBURG RE-3(J),2012,Percent,0.90667
KEENESBURG RE-3(J),2013,Percent,0.84507
KEENESBURG RE-3(J),2014,Percent,0.821
KIM REORGANIZED 88,2010,Percent,1
KIM REORGANIZED 88,2011,Percent,0.714
KIM REORGANIZED 88,2012,Percent,1
KIM REORGANIZED 88,2013,Percent,1
KIM REORGANIZED 88,2014,Percent,0.5
KIOWA C-2,2010,Percent,1
KIOWA C-2,2011,Percent,0.833
KIOWA C-2,2012,Percent,0.96
KIOWA C-2,2013,Percent,0.93939
KIOWA C-2,2014,Percent,0.889
KIT CARSON R-1,2010,Percent,1
KIT CARSON R-1,2011,Percent,0.857
KIT CARSON R-1,2012,Percent,0.875
KIT CARSON R-1,2013,Percent,1
KIT CARSON R-1,2014,Percent,0.833
LA VETA RE-2,2010,Percent,0.957
LA VETA RE-2,2011,Percent,0.885
LA VETA RE-2,2012,Percent,0.90476
LA VETA RE-2,2013,Percent,0.875
LA VETA RE-2,2014,Percent,0.909
LAKE COUNTY R-1,2010,Percent,0.708
LAKE COUNTY R-1,2011,Percent,0.893
LAKE COUNTY R-1,2012,Percent,0.70769
LAKE COUNTY R-1,2013,Percent,0.76471
LAKE COUNTY R-1,2014,Percent,0.767
LAMAR RE-2,2010,Percent,0.664
LAMAR RE-2,2011,Percent,0.651
LAMAR RE-2,2012,Percent,0.62903
LAMAR RE-2,2013,Percent,0.72414
LAMAR RE-2,2014,Percent,0.722
LAS ANIMAS RE-1,2010,Percent,0.684
LAS ANIMAS RE-1,2011,Percent,0.892
LEWIS-PALMER 38,2010,Percent,0.9
LIBERTY SCHOOL DISTRICT J-4,2010,Percent,1
LIMON RE-4J,2010,Percent,0.892
LITTLETON 6,2010,Percent,0.872
LONE STAR 101,2010,Percent,0.9
MANCOS RE-6,2010,Percent,0.793
MANITOU SPRINGS 14,2010,Percent,0.973
MANZANOLA 3J,2010,Percent,0.765
MAPLETON 1,2010,Percent,0.421
MC CLAVE RE-2,2010,Percent,0.889
MEEKER RE1,2010,Percent,0.978
MESA COUNTY VALLEY 51,2010,Percent,0.74
MIAMI/YODER 60 JT,2010,Percent,0.923
MOFFAT 2,2010,Percent,0.909
MOFFAT COUNTY RE:NO 1,2010,Percent,0.838
MONTE VISTA C-8,2010,Percent,0.553
MONTEZUMA-CORTEZ RE-1,2010,Percent,0.555
MONTROSE COUNTY RE-1J,2010,Percent,0.738
MOUNTAIN VALLEY RE 1,2010,Percent,0.786
NORTH CONEJOS RE-1J,2010,Percent,0.808
NORTH PARK R-1,2010,Percent,0.85
NORTHGLENN-THORNTON 12,2010,Percent,0.617
NORWOOD R-2J,2010,Percent,0.933
OTIS R-3,2010,Percent,0.909
OURAY R-1,2010,Percent,0.885
PARK (ESTES PARK) R-3,2010,Percent,0.884
PARK COUNTY RE-2,2010,Percent,0.892
PAWNEE RE-12,2010,Percent,0.846
PEYTON 23 JT,2010,Percent,0.952
PLAINVIEW RE-2,2010,Percent,1
PLATEAU RE-5,2010,Percent,0.938
PLATEAU VALLEY 50,2010,Percent,0.321
PLATTE CANYON 1,2010,Percent,0.802
PLATTE VALLEY RE-3,2010,Percent,0.8
PLATTE VALLEY RE-7,2010,Percent,0.84
POUDRE R-1,2010,Percent,0.824
PRAIRIE RE-11,2010,Percent,0.714
PRIMERO REORGANIZED 2,2010,Percent,0.842
PRITCHETT RE-3,2010,Percent,0.667
PUEBLO CITY 60,2010,Percent,0.605
PUEBLO COUNTY RURAL 70,2010,Percent,0.738
RANGELY RE-4,2010,Percent,0.838
RIDGWAY R-2,2010,Percent,0.969
ROARING FORK RE-1,2010,Percent,0.79
ROCKY FORD R-2,2010,Percent,0.696
SALIDA R-32,2010,Percent,0.852
SANFORD 6J,2010,Percent,0.885
SANGRE DE CRISTO RE-22J,2010,Percent,0.667
SARGENT RE-33J,2010,Percent,0.903
SHERIDAN 2,2010,Percent,0.33
SIERRA GRANDE R-30,2010,Percent,0.833
SILVERTON 1,2010,Percent,1
SOUTH CONEJOS RE-10,2010,Percent,0.892
SOUTH ROUTT RE 3,2010,Percent,0.758
SPRINGFIELD RE-4,2010,Percent,0.967
ST VRAIN VALLEY RE 1J,2010,Percent,0.765
STEAMBOAT SPRINGS RE-2,2010,Percent,0.897
STRASBURG 31J,2010,Percent,0.957
STRATTON R-4,2010,Percent,1
SUMMIT RE-1,2010,Percent,0.823
SWINK 33,2010,Percent,0.968
TELLURIDE R-1,2010,Percent,0.913
THOMPSON R-2J,2010,Percent,0.8
TRINIDAD 1,2010,Percent,0.744
VALLEY RE-1,2010,Percent,0.713
VILAS RE-5,2010,Percent,0.183
WALSH RE-1,2010,Percent,0.917
WELD COUNTY RE-1,2010,Percent,0.791
WELD COUNTY S/D RE-8,2010,Percent,0.692
WELDON VALLEY RE-20(J),2010,Percent,0.923
WEST END RE-2,2010,Percent,0.76
WEST GRAND 1-JT,2010,Percent,0.813
WEST YUMA COUNTY RJ-1,2010,Percent,N/A
WESTMINSTER 50,2010,Percent,0.623
WIDEFIELD 3,2010,Percent,0.771
WIGGINS RE-50(J),2010,Percent,0.891
WILEY RE-13 JT,2010,Percent,1
WINDSOR RE-4,2010,Percent,0.86
WOODLAND PARK RE-2,2010,Percent,0.814
WOODLIN R-104,2010,Percent,0.778
WRAY SCHOOL DISTRICT RD-2,2010,Percent,0.814
YUMA SCHOOL DISTRICT 1,2010,Percent,0.903
LEWIS-PALMER 38,2011,Percent,0.935
LIBERTY SCHOOL DISTRICT J-4,2011,Percent,1
LIMON RE-4J,2011,Percent,0.886
LITTLETON 6,2011,Percent,0.892
LONE STAR 101,2011,Percent,0.909
MANCOS RE-6,2011,Percent,0.935
MANITOU SPRINGS 14,2011,Percent,0.939
MANZANOLA 3J,2011,Percent,0.688
MAPLETON 1,2011,Percent,0.443
MC CLAVE RE-2,2011,Percent,0.824
MEEKER RE1,2011,Percent,0.974
MESA COUNTY VALLEY 51,2011,Percent,0.755
MIAMI/YODER 60 JT,2011,Percent,0.818
MOFFAT 2,2011,Percent,1
MOFFAT COUNTY RE:NO 1,2011,Percent,0.895
MONTE VISTA C-8,2011,Percent,0.577
MONTEZUMA-CORTEZ RE-1,2011,Percent,0.575
MONTROSE COUNTY RE-1J,2011,Percent,0.751
