Location,TimeFrame,DataFormat,Data
BOULDER VALLEY RE 2,2012,Number,136
BOULDER VALLEY RE 2,2013,Number,124
BRANSON REORGANIZED 82,2011,Number,409
BRANSON REORGANIZED 82,2012,Number,413
BRANSON REORGANIZED 82,2013,Number,436
BRIGGSDALE RE-10,2011,Number,0
BRIGGSDALE RE-10,2012,Number,0
BRIGGSDALE RE-10,2013,Number,0
BRIGHTON 27J,2011,Number,0
BRIGHTON 27J,2012,Number,0
BRIGHTON 27J,2013,Number,2
BRUSH RE-2(J),2011,Number,0
BRUSH RE-2(J),2012,Number,0
BRUSH RE-2(J),2013,Number,0
BUENA VISTA R-31,2011,Number,13
BUENA VISTA R-31,2012,Number,10
BUENA VISTA R-31,2013,Number,0
BUFFALO RE-4,2011,Number,0
BUFFALO RE-4,2012,Number,0
BUFFALO RE-4,2013,Number,0
BURLINGTON RE-6J,2011,Number,0
BURLINGTON RE-6J,2012,Number,0
BURLINGTON RE-6J,2013,Number,0
BYERS 32J,2011,Number,0
BYERS 32J,2012,Number,83
BYERS 32J,2013,Number,135
CALHAN RJ-1,2011,Number,0
CALHAN RJ-1,2012,Number,0
CALHAN RJ-1,2013,Number,0
CAMPO RE-6,2011,Number,0
CAMPO RE-6,2012,Number,0
CAMPO RE-6,2013,Number,0
CANON CITY RE-1,2011,Number,66
CANON CITY RE-1,2012,Number,48
CANON CITY RE-1,2013,Number,45
CENTENNIAL R-1,2011,Number,0
CENTENNIAL R-1,2012,Number,0
CENTENNIAL R-1,2013,Number,0
CENTER 26 JT,2011,Number,11
CENTER 26 JT,2012,Number,13
CENTER 26 JT,2013,Number,0
CHERAW 31,2011,Number,0
CHERAW 31,2012,Number,0
CHERAW 31,2013,Number,0
CHERRY CREEK 5,2011,Number,0
CHERRY CREEK 5,2012,Number,0
CHERRY CREEK 5,2013,Number,0
CHEYENNE COUNTY RE-5,2011,Number,0
CHEYENNE COUNTY RE-5,2012,Number,0
CHEYENNE COUNTY RE-5,2013,Number,0
CHEYENNE MOUNTAIN 12,2011,Number,0
CHEYENNE MOUNTAIN 12,2012,Number,0
CHEYENNE MOUNTAIN 12,2013,Number,0
CLEAR CREEK RE-1,2011,Number,0
CLEAR CREEK RE-1,2012,Number,4
CLEAR CREEK RE-1,2013,Number,0
COLORADO SPRINGS 11,2011,Number,192
COLORADO SPRINGS 11,2012,Number,196
COLORADO SPRINGS 11,2013,Number,229
COTOPAXI RE-3,2011,Number,0
COTOPAXI RE-3,2012,Number,0
COTOPAXI RE-3,2013,Number,0
CREEDE CONSOLIDATED 1,2011,Number,0
CREEDE CONSOLIDATED 1,2012,Number,0
CREEDE CONSOLIDATED 1,2013,Number,0
CRIPPLE CREEK-VICTOR RE-1,2011,Number,8
CRIPPLE CREEK-VICTOR RE-1,2012,Number,0
CRIPPLE CREEK-VICTOR RE-1,2013,Number,0
CROWLEY COUNTY RE-1-J,2011,Number,0
CROWLEY COUNTY RE-1-J,2012,Number,0
CROWLEY COUNTY RE-1-J,2013,Number,0
CUSTER COUNTY SCHOOL DISTRICT C-1,2011,Number,0
CUSTER COUNTY SCHOOL DISTRICT C-1,2012,Number,0
CUSTER COUNTY SCHOOL DISTRICT C-1,2013,Number,0
DE BEQUE 49JT,2011,Number,0
DE BEQUE 49JT,2012,Number,0
DE BEQUE 49JT,2013,Number,0
DEER TRAIL 26J,2011,Number,0
DEER TRAIL 26J,2012,Number,0
DEER TRAIL 26J,2013,Number,0
DEL NORTE C-7,2011,Number,0
DEL NORTE C-7,2012,Number,0
DEL NORTE C-7,2013,Number,0
DELTA COUNTY 50(J),2011,Number,14
DELTA COUNTY 50(J),2012,Number,0
DELTA COUNTY 50(J),2013,Number,16
DENVER COUNTY 1,2011,Number,97
DENVER COUNTY 1,2012,Number,117
DENVER COUNTY 1,2013,Number,126
DOLORES COUNTY RE NO.2,2011,Number,0
DOLORES COUNTY RE NO.2,2012,Number,0
DOLORES COUNTY RE NO.2,2013,Number,0
DOLORES RE-4A,2011,Number,0
DOLORES RE-4A,2012,Number,0
DOLORES RE-4A,2013,Number,0
DOUGLAS COUNTY RE 1,2011,Number,3182
DOUGLAS COUNTY RE 1,2012,Number,3311
DOUGLAS COUNTY RE 1,2013,Number,3335
DURANGO 9-R,2011,Number,0
DURANGO 9-R,2012,Number,0
DURANGO 9-R,2013,Number,0
EADS RE-1,2011,Number,0
EADS RE-1,2012,Number,0
EADS RE-1,2013,Number,0
EAGLE COUNTY RE 50,2011,Number,7
EAGLE COUNTY RE 50,2012,Number,15
EAGLE COUNTY RE 50,2013,Number,24
EAST GRAND 2,2011,Number,0
EAST GRAND 2,2012,Number,0
EAST GRAND 2,2013,Number,0
EAST OTERO R-1,2011,Number,23
EAST OTERO R-1,2012,Number,19
EAST OTERO R-1,2013,Number,8
EAST YUMA COUNTY RJ-2,2011,Number,N/A
EAST YUMA COUNTY RJ-2,2012,Number,N/A
EAST YUMA COUNTY RJ-2,2013,Number,N/A
EATON RE-2,2011,Number,0
EATON RE-2,2012,Number,0
EATON RE-2,2013,Number,0
EDISON 54 JT,2011,Number,14
EDISON 54 JT,2012,Number,6
EDISON 54 JT,2013,Number,4
ELBERT 200,2011,Number,0
ELBERT 200,2012,Number,0
ELBERT 200,2013,Number,0
ELIZABETH C-1,2011,Number,0
ELIZABETH C-1,2012,Number,0
ELIZABETH C-1,2013,Number,0
ELLICOTT 22,2011,Number,0
ELLICOTT 22,2012,Number,0
ELLICOTT 22,2013,Number,0
ENGLEWOOD 1,2011,Number,0
ENGLEWOOD 1,2012,Number,0
ENGLEWOOD 1,2013,Number,0
FALCON 49,2011,Number,338
FALCON 49,2012,Number,420
FALCON 49,2013,Number,3607
FLORENCE RE-2,2011,Number,26
FLORENCE RE-2,2012,Number,24
FLORENCE RE-2,2013,Number,0
FORT MORGAN RE-3,2011,Number,0
FORT MORGAN RE-3,2012,Number,0
FORT MORGAN RE-3,2013,Number,0
FOUNTAIN 8,2011,Number,0
FOUNTAIN 8,2012,Number,0
FOUNTAIN 8,2013,Number,0
FOWLER R-4J,2011,Number,0
FOWLER R-4J,2012,Number,0
FOWLER R-4J,2013,Number,0
FRENCHMAN RE-3,2011,Number,0
FRENCHMAN RE-3,2012,Number,0
FRENCHMAN RE-3,2013,Number,0
GARFIELD 16,2011,Number,0
GARFIELD 16,2012,Number,0
GARFIELD 16,2013,Number,0
GARFIELD RE-2,2011,Number,0
GARFIELD RE-2,2012,Number,0
GARFIELD RE-2,2013,Number,0
GENOA-HUGO C113,2011,Number,0
GENOA-HUGO C113,2012,Number,0
GENOA-HUGO C113,2013,Number,0
GILPIN COUNTY RE-1,2011,Number,0
GILPIN COUNTY RE-1,2012,Number,0
GILPIN COUNTY RE-1,2013,Number,0
GRANADA RE-1,2011,Number,0
GRANADA RE-1,2012,Number,0
GRANADA RE-1,2013,Number,0
GREELEY 6,2011,Number,3
GREELEY 6,2012,Number,76
GREELEY 6,2013,Number,98
GUNNISON WATERSHED RE1J,2011,Number,3
GUNNISON WATERSHED RE1J,2012,Number,0
GUNNISON WATERSHED RE1J,2013,Number,0
HANOVER 28,2011,Number,0
HANOVER 28,2012,Number,0
HANOVER 28,2013,Number,0
HARRISON 2,2011,Number,0
HARRISON 2,2012,Number,0
HARRISON 2,2013,Number,0
HAXTUN RE-2J,2011,Number,0
HAXTUN RE-2J,2012,Number,0
HAXTUN RE-2J,2013,Number,0
HAYDEN RE-1,2011,Number,0
HAYDEN RE-1,2012,Number,0
HAYDEN RE-1,2013,Number,0
HINSDALE COUNTY RE 1,2011,Number,0
HINSDALE COUNTY RE 1,2012,Number,0
HINSDALE COUNTY RE 1,2013,Number,0
HI-PLAINS R-23,2011,Number,0
HI-PLAINS R-23,2012,Number,0
HI-PLAINS R-23,2013,Number,0
HOEHNE REORGANIZED 3,2011,Number,0
HOEHNE REORGANIZED 3,2012,Number,0
HOEHNE REORGANIZED 3,2013,Number,0
HOLLY RE-3,2011,Number,0
HOLLY RE-3,2012,Number,0
HOLLY RE-3,2013,Number,0
HOLYOKE RE-1J,2011,Number,0
HOLYOKE RE-1J,2012,Number,11
HOLYOKE RE-1J,2013,Number,6
HUERFANO RE-1,2011,Number,0
HUERFANO RE-1,2012,Number,0
HUERFANO RE-1,2013,Number,0
IDALIA SCHOOL DISTRICT RJ-3,2011,Number,0
IDALIA SCHOOL DISTRICT RJ-3,2012,Number,0
IDALIA SCHOOL DISTRICT RJ-3,2013,Number,0
IGNACIO 11 JT,2011,Number,0
IGNACIO 11 JT,2012,Number,0
IGNACIO 11 JT,2013,Number,0
JEFFERSON COUNTY R-1,2011,Number,230
JEFFERSON COUNTY R-1,2012,Number,248
JEFFERSON COUNTY R-1,2013,Number,312
JOHNSTOWN-MILLIKEN RE-5J,2011,Number,0
JOHNSTOWN-MILLIKEN RE-5J,2012,Number,15
JOHNSTOWN-MILLIKEN RE-5J,2013,Number,47
JULESBURG RE-1,2011,Number,628
JULESBURG RE-1,2012,Number,885
JULESBURG RE-1,2013,Number,683
KARVAL RE-23,2011,Number,154
KARVAL RE-23,2012,Number,91
KARVAL RE-23,2013,Number,67
KEENESBURG RE-3(J),2011,Number,0
KEENESBURG RE-3(J),2012,Number,0
KEENESBURG RE-3(J),2013,Number,0
KIM REORGANIZED 88,2011,Number,0
KIM REORGANIZED 88,2012,Number,0
KIM REORGANIZED 88,2013,Number,0
KIOWA C-2,2011,Number,0
KIOWA C-2,2012,Number,0
KIOWA C-2,2013,Number,0
KIT CARSON R-1,2011,Number,0
KIT CARSON R-1,2012,Number,0
KIT CARSON R-1,2013,Number,0
LA VETA RE-2,2011,Number,0
LA VETA RE-2,2012,Number,0
LA VETA RE-2,2013,Number,0
LAKE COUNTY R-1,2011,Number,0
LAKE COUNTY R-1,2012,Number,0
LAKE COUNTY R-1,2013,Number,0
LAMAR RE-2,2011,Number,0
LAMAR RE-2,2012,Number,0
LAMAR RE-2,2013,Number,0
LAS ANIMAS RE-1,2011,Number,0
LAS ANIMAS RE-1,2012,Number,0
LAS ANIMAS RE-1,2013,Number,0
LEWIS-PALMER 38,2011,Number,0
LEWIS-PALMER 38,2012,Number,0
LEWIS-PALMER 38,2013,Number,0
LIBERTY SCHOOL DISTRICT J-4,2011,Number,0
LIBERTY SCHOOL DISTRICT J-4,2012,Number,0
LIBERTY SCHOOL DISTRICT J-4,2013,Number,0
LIMON RE-4J,2011,Number,0
LIMON RE-4J,2012,Number,0
LIMON RE-4J,2013,Number,0
LITTLETON 6,2011,Number,2
LITTLETON 6,2012,Number,3
LITTLETON 6,2013,Number,53
LONE STAR 101,2011,Number,0
LONE STAR 101,2012,Number,0
LONE STAR 101,2013,Number,0
MANCOS RE-6,2011,Number,2
MANCOS RE-6,2012,Number,0
MANCOS RE-6,2013,Number,0
MANITOU SPRINGS 14,2011,Number,0
MANITOU SPRINGS 14,2012,Number,0
MANITOU SPRINGS 14,2013,Number,0
MANZANOLA 3J,2011,Number,0
MANZANOLA 3J,2012,Number,0
MANZANOLA 3J,2013,Number,0
MAPLETON 1,2011,Number,1543
MAPLETON 1,2012,Number,1534
MAPLETON 1,2013,Number,2161
MC CLAVE RE-2,2011,Number,0
MC CLAVE RE-2,2012,Number,0
MC CLAVE RE-2,2013,Number,0
MEEKER RE1,2011,Number,0
MEEKER RE1,2012,Number,0
MEEKER RE1,2013,Number,0
MESA COUNTY VALLEY 51,2011,Number,156
MESA COUNTY VALLEY 51,2012,Number,245
MESA COUNTY VALLEY 51,2013,Number,181
MIAMI/YODER 60 JT,2011,Number,0
MIAMI/YODER 60 JT,2012,Number,0
MIAMI/YODER 60 JT,2013,Number,0
MOFFAT 2,2011,Number,0
MOFFAT 2,2012,Number,0
MOFFAT 2,2013,Number,0
MOFFAT COUNTY RE:NO 1,2011,Number,0
MOFFAT COUNTY RE:NO 1,2012,Number,0
MOFFAT COUNTY RE:NO 1,2013,Number,0
MONTE VISTA C-8,2011,Number,110
MONTE VISTA C-8,2012,Number,79
MONTE VISTA C-8,2013,Number,75
MONTEZUMA-CORTEZ RE-1,2011,Number,4
MONTEZUMA-CORTEZ RE-1,2012,Number,0
MONTEZUMA-CORTEZ RE-1,2013,Number,0
MONTROSE COUNTY RE-1J,2011,Number,34
MONTROSE COUNTY RE-1J,2012,Number,73
MONTROSE COUNTY RE-1J,2013,Number,113
MOUNTAIN VALLEY RE 1,2011,Number,0
MOUNTAIN VALLEY RE 1,2012,Number,0
MOUNTAIN VALLEY RE 1,2013,Number,0
NORTH CONEJOS RE-1J,2011,Number,22
NORTH CONEJOS RE-1J,2012,Number,26
NORTH CONEJOS RE-1J,2013,Number,35
NORTH PARK R-1,2011,Number,0
NORTH PARK R-1,2012,Number,0
NORTH PARK R-1,2013,Number,0
NORTHGLENN-THORNTON 12,2011,Number,5013
NORTHGLENN-THORNTON 12,2012,Number,4602
NORTHGLENN-THORNTON 12,2013,Number,2670
NORWOOD R-2J,2011,Number,0
NORWOOD R-2J,2012,Number,0
NORWOOD R-2J,2013,Number,0
OTIS R-3,2011,Number,0
OTIS R-3,2012,Number,0
OTIS R-3,2013,Number,0
OURAY R-1,2011,Number,0
OURAY R-1,2012,Number,0
OURAY R-1,2013,Number,0
PARK (ESTES PARK) R-3,2011,Number,0
PARK (ESTES PARK) R-3,2012,Number,0
PARK (ESTES PARK) R-3,2013,Number,0
PARK COUNTY RE-2,2011,Number,2
PARK COUNTY RE-2,2012,Number,8
PARK COUNTY RE-2,2013,Number,5
PAWNEE RE-12,2011,Number,0
PAWNEE RE-12,2012,Number,0
PAWNEE RE-12,2013,Number,0
PEYTON 23 JT,2011,Number,0
PEYTON 23 JT,2012,Number,1
PEYTON 23 JT,2013,Number,1
PLAINVIEW RE-2,2011,Number,0
PLAINVIEW RE-2,2012,Number,0
PLAINVIEW RE-2,2013,Number,0
PLATEAU RE-5,2011,Number,0
PLATEAU RE-5,2012,Number,0
PLATEAU RE-5,2013,Number,0
PLATEAU VALLEY 50,2011,Number,0
PLATEAU VALLEY 50,2012,Number,0
PLATEAU VALLEY 50,2013,Number,0
PLATTE CANYON 1,2011,Number,0
PLATTE CANYON 1,2012,Number,4
PLATTE CANYON 1,2013,Number,3
PLATTE VALLEY RE-3,2011,Number,0
PLATTE VALLEY RE-3,2012,Number,0
PLATTE VALLEY RE-3,2013,Number,0
PLATTE VALLEY RE-7,2011,Number,0
PLATTE VALLEY RE-7,2012,Number,0
PLATTE VALLEY RE-7,2013,Number,0
POUDRE R-1,2011,Number,170
POUDRE R-1,2012,Number,154
POUDRE R-1,2013,Number,152
PRAIRIE RE-11,2011,Number,0
PRAIRIE RE-11,2012,Number,0
PRAIRIE RE-11,2013,Number,0
PRIMERO REORGANIZED 2,2011,Number,0
PRIMERO REORGANIZED 2,2012,Number,0
PRIMERO REORGANIZED 2,2013,Number,0
PRITCHETT RE-3,2011,Number,0
PRITCHETT RE-3,2012,Number,0
PRITCHETT RE-3,2013,Number,0
PUEBLO CITY 60,2011,Number,82
PUEBLO CITY 60,2012,Number,53
PUEBLO CITY 60,2013,Number,0
PUEBLO COUNTY RURAL 70,2011,Number,70
PUEBLO COUNTY RURAL 70,2012,Number,80
PUEBLO COUNTY RURAL 70,2013,Number,99
RANGELY RE-4,2011,Number,0
RANGELY RE-4,2012,Number,2
RANGELY RE-4,2013,Number,0
RIDGWAY R-2,2011,Number,0
RIDGWAY R-2,2012,Number,0
RIDGWAY R-2,2013,Number,0
ROARING FORK RE-1,2011,Number,0
ROARING FORK RE-1,2012,Number,0
ROARING FORK RE-1,2013,Number,0
ROCKY FORD R-2,2011,Number,0
ROCKY FORD R-2,2012,Number,0
ROCKY FORD R-2,2013,Number,0
SALIDA R-32,2011,Number,0
SALIDA R-32,2012,Number,0
SALIDA R-32,2013,Number,0
SANFORD 6J,2011,Number,0
SANFORD 6J,2012,Number,0
SANFORD 6J,2013,Number,0
SANGRE DE CRISTO RE-22J,2011,Number,0
SANGRE DE CRISTO RE-22J,2012,Number,0
SANGRE DE CRISTO RE-22J,2013,Number,0
SARGENT RE-33J,2011,Number,0
SARGENT RE-33J,2012,Number,0
SARGENT RE-33J,2013,Number,0
SHERIDAN 2,2011,Number,0
SHERIDAN 2,2012,Number,0
SHERIDAN 2,2013,Number,0
SIERRA GRANDE R-30,2011,Number,0
SIERRA GRANDE R-30,2012,Number,0
SIERRA GRANDE R-30,2013,Number,0
SILVERTON 1,2011,Number,0
SILVERTON 1,2012,Number,0
SILVERTON 1,2013,Number,0
SOUTH CONEJOS RE-10,2011,Number,0
SOUTH CONEJOS RE-10,2012,Number,0
SOUTH CONEJOS RE-10,2013,Number,0
SOUTH ROUTT RE 3,2011,Number,0
SOUTH ROUTT RE 3,2012,Number,0
SOUTH ROUTT RE 3,2013,Number,0
SPRINGFIELD RE-4,2011,Number,0
SPRINGFIELD RE-4,2012,Number,0
SPRINGFIELD RE-4,2013,Number,0
ST VRAIN VALLEY RE 1J,2011,Number,65
ST VRAIN VALLEY RE 1J,2012,Number,81
ST VRAIN VALLEY RE 1J,2013,Number,106
STEAMBOAT SPRINGS RE-2,2011,Number,0
STEAMBOAT SPRINGS RE-2,2012,Number,0
STEAMBOAT SPRINGS RE-2,2013,Number,0
STRASBURG 31J,2011,Number,0
STRASBURG 31J,2012,Number,0
STRASBURG 31J,2013,Number,0
STRATTON R-4,2011,Number,0
STRATTON R-4,2012,Number,0
STRATTON R-4,2013,Number,0
SUMMIT RE-1,2011,Number,0
SUMMIT RE-1,2012,Number,0
SUMMIT RE-1,2013,Number,0
SWINK 33,2011,Number,0
SWINK 33,2012,Number,0
SWINK 33,2013,Number,0
TELLURIDE R-1,2011,Number,0
TELLURIDE R-1,2012,Number,0
TELLURIDE R-1,2013,Number,0
THOMPSON R-2J,2011,Number,34
THOMPSON R-2J,2012,Number,48
THOMPSON R-2J,2013,Number,64
TRINIDAD 1,2011,Number,7
TRINIDAD 1,2012,Number,0
TRINIDAD 1,2013,Number,0
VALLEY RE-1,2011,Number,0
VALLEY RE-1,2012,Number,0
VALLEY RE-1,2013,Number,0
VILAS RE-5,2011,Number,229
VILAS RE-5,2012,Number,160
VILAS RE-5,2013,Number,73
WALSH RE-1,2011,Number,0
WALSH RE-1,2012,Number,0
WALSH RE-1,2013,Number,0
WELD COUNTY RE-1,2011,Number,0
WELD COUNTY RE-1,2012,Number,0
WELD COUNTY RE-1,2013,Number,0
WELD COUNTY S/D RE-8,2011,Number,0
WELD COUNTY S/D RE-8,2012,Number,0
WELD COUNTY S/D RE-8,2013,Number,0
WELDON VALLEY RE-20(J),2011,Number,0
WELDON VALLEY RE-20(J),2012,Number,0
WELDON VALLEY RE-20(J),2013,Number,0
WEST END RE-2,2011,Number,1
WEST END RE-2,2012,Number,0
WEST END RE-2,2013,Number,0
WEST GRAND 1-JT,2011,Number,0
WEST GRAND 1-JT,2012,Number,0
WEST GRAND 1-JT,2013,Number,0
WEST YUMA COUNTY RJ-1,2011,Number,N/A
WEST YUMA COUNTY RJ-1,2012,Number,N/A
WEST YUMA COUNTY RJ-1,2013,Number,N/A
WESTMINSTER 50,2011,Number,0
WESTMINSTER 50,2012,Number,0
WESTMINSTER 50,2013,Number,0
WIDEFIELD 3,2011,Number,81
WIDEFIELD 3,2012,Number,54
WIDEFIELD 3,2013,Number,51
WIGGINS RE-50(J),2011,Number,0
WIGGINS RE-50(J),2012,Number,0
WIGGINS RE-50(J),2013,Number,0
WILEY RE-13 JT,2011,Number,0
WILEY RE-13 JT,2012,Number,0
WILEY RE-13 JT,2013,Number,0
WINDSOR RE-4,2011,Number,0
WINDSOR RE-4,2012,Number,0
WINDSOR RE-4,2013,Number,0
WOODLAND PARK RE-2,2011,Number,77
WOODLAND PARK RE-2,2012,Number,42
WOODLAND PARK RE-2,2013,Number,37
WOODLIN R-104,2011,Number,0
WOODLIN R-104,2012,Number,0
WOODLIN R-104,2013,Number,0
WRAY SCHOOL DISTRICT RD-2,2011,Number,0
YUMA SCHOOL DISTRICT 1,2011,Number,0
WRAY SCHOOL DISTRICT RD-2,2012,Number,0
YUMA SCHOOL DISTRICT 1,2012,Number,0
WRAY SCHOOL DISTRICT RD-2,2013,Number,0
YUMA SCHOOL DISTRICT 1,2013,Number,0
