Location,TimeFrame,DataFormat,Data
AULT-HIGHLAND RE-9,2005-2009,Currency,49515
AULT-HIGHLAND RE-9,2006-2010,Currency,52818
AULT-HIGHLAND RE-9,2008-2012,Currency,53926
AULT-HIGHLAND RE-9,2007-2011,Currency,56000
AULT-HIGHLAND RE-9,2009-2013,Currency,53463
BAYFIELD 10 JT-R,2005-2009,Currency,61672
BAYFIELD 10 JT-R,2006-2010,Currency,59009
BAYFIELD 10 JT-R,2008-2012,Currency,63235
BAYFIELD 10 JT-R,2007-2011,Currency,55926
BAYFIELD 10 JT-R,2009-2013,Currency,65380
BENNETT 29J,2005-2009,Currency,77255
BENNETT 29J,2006-2010,Currency,78188
BENNETT 29J,2008-2012,Currency,67111
BENNETT 29J,2007-2011,Currency,68527
BENNETT 29J,2009-2013,Currency,64375
BETHUNE R-5,2005-2009,Currency,55313
BETHUNE R-5,2006-2010,Currency,57500
BETHUNE R-5,2008-2012,Currency,47143
BETHUNE R-5,2007-2011,Currency,52813
BETHUNE R-5,2009-2013,Currency,44821
BIG SANDY 100J,2005-2009,Currency,47772
BIG SANDY 100J,2006-2010,Currency,51176
BIG SANDY 100J,2008-2012,Currency,49485
BIG SANDY 100J,2007-2011,Currency,55556
BIG SANDY 100J,2009-2013,Currency,53542
BOULDER VALLEY RE 2,2005-2009,Currency,65144
BOULDER VALLEY RE 2,2006-2010,Currency,65290
BOULDER VALLEY RE 2,2008-2012,Currency,68579
BOULDER VALLEY RE 2,2007-2011,Currency,67004
BOULDER VALLEY RE 2,2009-2013,Currency,68385
BRANSON REORGANIZED 82,2005-2009,Currency,35714
BRANSON REORGANIZED 82,2006-2010,Currency,38750
BRANSON REORGANIZED 82,2008-2012,Currency,39688
BRANSON REORGANIZED 82,2007-2011,Currency,35500
BRANSON REORGANIZED 82,2009-2013,Currency,32188
BRIGGSDALE RE-10,2005-2009,Currency,43750
BRIGGSDALE RE-10,2006-2010,Currency,45313
BRIGGSDALE RE-10,2008-2012,Currency,61071
BRIGGSDALE RE-10,2007-2011,Currency,63409
BRIGGSDALE RE-10,2009-2013,Currency,54306
BRIGHTON 27J,2005-2009,Currency,76031
BRIGHTON 27J,2006-2010,Currency,76017
BRIGHTON 27J,2008-2012,Currency,77070
BRIGHTON 27J,2007-2011,Currency,77632
BRIGHTON 27J,2009-2013,Currency,77033
BRUSH RE-2(J),2005-2009,Currency,42537
BRUSH RE-2(J),2006-2010,Currency,42487
BRUSH RE-2(J),2008-2012,Currency,36298
BRUSH RE-2(J),2007-2011,Currency,39738
BRUSH RE-2(J),2009-2013,Currency,41181
BUENA VISTA R-31,2005-2009,Currency,46738
BUENA VISTA R-31,2006-2010,Currency,45640
BUENA VISTA R-31,2008-2012,Currency,47877
BUENA VISTA R-31,2007-2011,Currency,46365
BUENA VISTA R-31,2009-2013,Currency,51763
BUFFALO RE-4,2005-2009,Currency,46563
BUFFALO RE-4,2006-2010,Currency,47500
BUFFALO RE-4,2008-2012,Currency,47778
BUFFALO RE-4,2007-2011,Currency,51528
BUFFALO RE-4,2009-2013,Currency,46618
BURLINGTON RE-6J,2005-2009,Currency,42891
BURLINGTON RE-6J,2006-2010,Currency,40540
BURLINGTON RE-6J,2008-2012,Currency,42309
BURLINGTON RE-6J,2007-2011,Currency,43194
BURLINGTON RE-6J,2009-2013,Currency,45893
BYERS 32J,2005-2009,Currency,61688
BYERS 32J,2006-2010,Currency,58750
BYERS 32J,2008-2012,Currency,60260
BYERS 32J,2007-2011,Currency,58750
BYERS 32J,2009-2013,Currency,57750
CALHAN RJ-1,2005-2009,Currency,54706
CALHAN RJ-1,2006-2010,Currency,51384
CALHAN RJ-1,2008-2012,Currency,49324
CALHAN RJ-1,2007-2011,Currency,53281
CALHAN RJ-1,2009-2013,Currency,52284
CAMPO RE-6,2005-2009,Currency,27083
CAMPO RE-6,2006-2010,Currency,27500
CAMPO RE-6,2008-2012,Currency,25833
CAMPO RE-6,2007-2011,Currency,28750
CAMPO RE-6,2009-2013,Currency,25625
CANON CITY RE-1,2005-2009,Currency,37804
CANON CITY RE-1,2006-2010,Currency,39493
CANON CITY RE-1,2008-2012,Currency,41743
CANON CITY RE-1,2007-2011,Currency,38480
CANON CITY RE-1,2009-2013,Currency,40240
CENTENNIAL R-1,2005-2009,Currency,18700
CENTENNIAL R-1,2006-2010,Currency,18980
CENTENNIAL R-1,2008-2012,Currency,21082
CENTENNIAL R-1,2007-2011,Currency,21447
CENTENNIAL R-1,2009-2013,Currency,22304
CENTER 26 JT,2005-2009,Currency,28147
CENTER 26 JT,2006-2010,Currency,28423
CENTER 26 JT,2008-2012,Currency,30665
CENTER 26 JT,2007-2011,Currency,29484
CENTER 26 JT,2009-2013,Currency,30994
CHERAW 31,2005-2009,Currency,32500
CHERAW 31,2006-2010,Currency,45125
CHERAW 31,2008-2012,Currency,50000
CHERAW 31,2007-2011,Currency,46250
CHERAW 31,2009-2013,Currency,50000
CHERRY CREEK 5,2005-2009,Currency,68275
CHERRY CREEK 5,2006-2010,Currency,68168
CHERRY CREEK 5,2008-2012,Currency,70219
CHERRY CREEK 5,2007-2011,Currency,69309
CHERRY CREEK 5,2009-2013,Currency,70178
CHEYENNE COUNTY RE-5,2005-2009,Currency,45234
CHEYENNE COUNTY RE-5,2006-2010,Currency,44524
CHEYENNE COUNTY RE-5,2008-2012,Currency,43917
CHEYENNE COUNTY RE-5,2007-2011,Currency,43750
CHEYENNE COUNTY RE-5,2009-2013,Currency,44609
CHEYENNE MOUNTAIN 12,2005-2009,Currency,85844
CHEYENNE MOUNTAIN 12,2006-2010,Currency,83319
CHEYENNE MOUNTAIN 12,2008-2012,Currency,79464
CHEYENNE MOUNTAIN 12,2007-2011,Currency,80064
CHEYENNE MOUNTAIN 12,2009-2013,Currency,76369
CLEAR CREEK RE-1,2005-2009,Currency,62823
CLEAR CREEK RE-1,2006-2010,Currency,60426
CLEAR CREEK RE-1,2008-2012,Currency,60517
CLEAR CREEK RE-1,2007-2011,Currency,62756
CLEAR CREEK RE-1,2009-2013,Currency,67259
COLORADO SPRINGS 11,2005-2009,Currency,46914
COLORADO SPRINGS 11,2006-2010,Currency,46346
COLORADO SPRINGS 11,2008-2012,Currency,47041
COLORADO SPRINGS 11,2007-2011,Currency,46527
COLORADO SPRINGS 11,2009-2013,Currency,47263
COTOPAXI RE-3,2005-2009,Currency,38327
COTOPAXI RE-3,2006-2010,Currency,39436
COTOPAXI RE-3,2008-2012,Currency,38841
COTOPAXI RE-3,2007-2011,Currency,40689
COTOPAXI RE-3,2009-2013,Currency,38613
CREEDE CONSOLIDATED 1,2005-2009,Currency,52153
CREEDE CONSOLIDATED 1,2006-2010,Currency,53438
CREEDE CONSOLIDATED 1,2008-2012,Currency,52750
CREEDE CONSOLIDATED 1,2007-2011,Currency,54375
CREEDE CONSOLIDATED 1,2009-2013,Currency,47083
CRIPPLE CREEK-VICTOR RE-1,2005-2009,Currency,43299
CRIPPLE CREEK-VICTOR RE-1,2006-2010,Currency,45988
CRIPPLE CREEK-VICTOR RE-1,2008-2012,Currency,44648
CRIPPLE CREEK-VICTOR RE-1,2007-2011,Currency,44932
CRIPPLE CREEK-VICTOR RE-1,2009-2013,Currency,48509
CROWLEY COUNTY RE-1-J,2005-2009,Currency,35901
CROWLEY COUNTY RE-1-J,2006-2010,Currency,38240
CROWLEY COUNTY RE-1-J,2008-2012,Currency,37917
CROWLEY COUNTY RE-1-J,2007-2011,Currency,40409
CROWLEY COUNTY RE-1-J,2009-2013,Currency,30682
CUSTER COUNTY SCHOOL DISTRICT C-1,2005-2009,Currency,43039
CUSTER COUNTY SCHOOL DISTRICT C-1,2006-2010,Currency,39023
CUSTER COUNTY SCHOOL DISTRICT C-1,2008-2012,Currency,36771
CUSTER COUNTY SCHOOL DISTRICT C-1,2007-2011,Currency,43064
CUSTER COUNTY SCHOOL DISTRICT C-1,2009-2013,Currency,31742
DE BEQUE 49JT,2005-2009,Currency,61250
DE BEQUE 49JT,2006-2010,Currency,63365
DE BEQUE 49JT,2008-2012,Currency,58750
DE BEQUE 49JT,2007-2011,Currency,66827
DE BEQUE 49JT,2009-2013,Currency,48281
DEER TRAIL 26J,2005-2009,Currency,49455
DEER TRAIL 26J,2006-2010,Currency,51176
DEER TRAIL 26J,2008-2012,Currency,54000
DEER TRAIL 26J,2007-2011,Currency,53750
DEER TRAIL 26J,2009-2013,Currency,52955
DEL NORTE C-7,2005-2009,Currency,40077
DEL NORTE C-7,2006-2010,Currency,40217
DEL NORTE C-7,2008-2012,Currency,38451
DEL NORTE C-7,2007-2011,Currency,37500
DEL NORTE C-7,2009-2013,Currency,35526
DELTA COUNTY 50(J),2005-2009,Currency,40372
DELTA COUNTY 50(J),2006-2010,Currency,40328
DELTA COUNTY 50(J),2008-2012,Currency,42652
DELTA COUNTY 50(J),2007-2011,Currency,41894
DELTA COUNTY 50(J),2009-2013,Currency,41953
DENVER COUNTY 1,2005-2009,Currency,45438
DENVER COUNTY 1,2006-2010,Currency,45501
DENVER COUNTY 1,2008-2012,Currency,49091
DENVER COUNTY 1,2007-2011,Currency,47499
DENVER COUNTY 1,2009-2013,Currency,50313
DOLORES COUNTY RE NO.2,2005-2009,Currency,41863
DOLORES COUNTY RE NO.2,2006-2010,Currency,42991
DOLORES COUNTY RE NO.2,2008-2012,Currency,43641
DOLORES COUNTY RE NO.2,2007-2011,Currency,44226
DOLORES COUNTY RE NO.2,2009-2013,Currency,37625
DOLORES RE-4A,2005-2009,Currency,47857
DOLORES RE-4A,2006-2010,Currency,46232
DOLORES RE-4A,2008-2012,Currency,41875
DOLORES RE-4A,2007-2011,Currency,44403
DOLORES RE-4A,2009-2013,Currency,42407
DOUGLAS COUNTY RE 1,2005-2009,Currency,99565
DOUGLAS COUNTY RE 1,2006-2010,Currency,99307
DOUGLAS COUNTY RE 1,2008-2012,Currency,101112
DOUGLAS COUNTY RE 1,2007-2011,Currency,101228
DOUGLAS COUNTY RE 1,2009-2013,Currency,101475
DURANGO 9-R,2005-2009,Currency,53058
DURANGO 9-R,2006-2010,Currency,56665
DURANGO 9-R,2008-2012,Currency,56552
DURANGO 9-R,2007-2011,Currency,57747
DURANGO 9-R,2009-2013,Currency,57290
EADS RE-1,2005-2009,Currency,42019
EADS RE-1,2006-2010,Currency,39632
EADS RE-1,2008-2012,Currency,41750
EADS RE-1,2007-2011,Currency,41667
EADS RE-1,2009-2013,Currency,39375
EAGLE COUNTY RE 50,2005-2009,Currency,69241
EAGLE COUNTY RE 50,2006-2010,Currency,71245
EAGLE COUNTY RE 50,2008-2012,Currency,70620
EAGLE COUNTY RE 50,2007-2011,Currency,69928
EAGLE COUNTY RE 50,2009-2013,Currency,73520
EAST GRAND 2,2005-2009,Currency,59485
EAST GRAND 2,2006-2010,Currency,61359
EAST GRAND 2,2008-2012,Currency,65994
EAST GRAND 2,2007-2011,Currency,65865
EAST GRAND 2,2009-2013,Currency,66517
EAST OTERO R-1,2005-2009,Currency,33481
EAST OTERO R-1,2006-2010,Currency,36339
EAST OTERO R-1,2008-2012,Currency,33316
EAST OTERO R-1,2007-2011,Currency,32052
EAST OTERO R-1,2009-2013,Currency,35523
EAST YUMA COUNTY RJ-2,2005-2009,Currency,N/A
EAST YUMA COUNTY RJ-2,2006-2010,Currency,N/A
EAST YUMA COUNTY RJ-2,2008-2012,Currency,
EAST YUMA COUNTY RJ-2,2007-2011,Currency,N/A
EAST YUMA COUNTY RJ-2,2009-2013,Currency,NA
EATON RE-2,2005-2009,Currency,60450
EATON RE-2,2006-2010,Currency,61280
EATON RE-2,2008-2012,Currency,61961
EATON RE-2,2007-2011,Currency,56847
EATON RE-2,2009-2013,Currency,68438
EDISON 54 JT,2005-2009,Currency,48333
EDISON 54 JT,2006-2010,Currency,56250
EDISON 54 JT,2008-2012,Currency,46875
EDISON 54 JT,2007-2011,Currency,44643
EDISON 54 JT,2009-2013,Currency,46250
ELBERT 200,2005-2009,Currency,59519
ELBERT 200,2006-2010,Currency,62708
ELBERT 200,2008-2012,Currency,65227
ELBERT 200,2007-2011,Currency,62500
ELBERT 200,2009-2013,Currency,70833
ELIZABETH C-1,2005-2009,Currency,80497
ELIZABETH C-1,2006-2010,Currency,83865
ELIZABETH C-1,2008-2012,Currency,88178
ELIZABETH C-1,2007-2011,Currency,86699
ELIZABETH C-1,2009-2013,Currency,91433
ELLICOTT 22,2005-2009,Currency,47174
ELLICOTT 22,2006-2010,Currency,46953
ELLICOTT 22,2008-2012,Currency,56458
ELLICOTT 22,2007-2011,Currency,52339
ELLICOTT 22,2009-2013,Currency,56373
ENGLEWOOD 1,2005-2009,Currency,42423
ENGLEWOOD 1,2006-2010,Currency,42657
ENGLEWOOD 1,2008-2012,Currency,44287
ENGLEWOOD 1,2007-2011,Currency,44069
ENGLEWOOD 1,2009-2013,Currency,46289
FALCON 49,2005-2009,Currency,72780
FALCON 49,2006-2010,Currency,72235
FALCON 49,2008-2012,Currency,74831
FALCON 49,2007-2011,Currency,74264
FALCON 49,2009-2013,Currency,76011
FLORENCE RE-2,2005-2009,Currency,39256
FLORENCE RE-2,2006-2010,Currency,32486
FLORENCE RE-2,2008-2012,Currency,40635
FLORENCE RE-2,2007-2011,Currency,40469
FLORENCE RE-2,2009-2013,Currency,41155
FORT MORGAN RE-3,2005-2009,Currency,42619
FORT MORGAN RE-3,2006-2010,Currency,42123
FORT MORGAN RE-3,2008-2012,Currency,43782
FORT MORGAN RE-3,2007-2011,Currency,43138
FORT MORGAN RE-3,2009-2013,Currency,44010
FOUNTAIN 8,2005-2009,Currency,48364
FOUNTAIN 8,2006-2010,Currency,47476
FOUNTAIN 8,2008-2012,Currency,49332
FOUNTAIN 8,2007-2011,Currency,50681
FOUNTAIN 8,2009-2013,Currency,49754
FOWLER R-4J,2005-2009,Currency,37574
FOWLER R-4J,2006-2010,Currency,38750
FOWLER R-4J,2008-2012,Currency,35298
FOWLER R-4J,2007-2011,Currency,38083
FOWLER R-4J,2009-2013,Currency,38491
FRENCHMAN RE-3,2005-2009,Currency,35852
FRENCHMAN RE-3,2006-2010,Currency,44107
FRENCHMAN RE-3,2008-2012,Currency,46042
FRENCHMAN RE-3,2007-2011,Currency,44395
FRENCHMAN RE-3,2009-2013,Currency,45625
GARFIELD 16,2005-2009,Currency,51094
GARFIELD 16,2006-2010,Currency,56197
GARFIELD 16,2008-2012,Currency,67375
GARFIELD 16,2007-2011,Currency,56618
GARFIELD 16,2009-2013,Currency,64262
GARFIELD RE-2,2005-2009,Currency,69593
GARFIELD RE-2,2006-2010,Currency,66517
GARFIELD RE-2,2008-2012,Currency,58695
GARFIELD RE-2,2007-2011,Currency,66138
GARFIELD RE-2,2009-2013,Currency,54721
GENOA-HUGO C113,2005-2009,Currency,38125
GENOA-HUGO C113,2006-2010,Currency,39663
GENOA-HUGO C113,2008-2012,Currency,40543
GENOA-HUGO C113,2007-2011,Currency,39464
GENOA-HUGO C113,2009-2013,Currency,39432
GILPIN COUNTY RE-1,2005-2009,Currency,61615
GILPIN COUNTY RE-1,2006-2010,Currency,65208
GILPIN COUNTY RE-1,2008-2012,Currency,66667
GILPIN COUNTY RE-1,2007-2011,Currency,64276
GILPIN COUNTY RE-1,2009-2013,Currency,71316
GRANADA RE-1,2005-2009,Currency,28625
GRANADA RE-1,2006-2010,Currency,30813
GRANADA RE-1,2008-2012,Currency,32868
GRANADA RE-1,2007-2011,Currency,34474
GRANADA RE-1,2009-2013,Currency,29135
GREELEY 6,2005-2009,Currency,43190
GREELEY 6,2006-2010,Currency,42294
GREELEY 6,2008-2012,Currency,43528
GREELEY 6,2007-2011,Currency,43359
GREELEY 6,2009-2013,Currency,45021
GUNNISON WATERSHED RE1J,2005-2009,Currency,46429
GUNNISON WATERSHED RE1J,2006-2010,Currency,49858
GUNNISON WATERSHED RE1J,2008-2012,Currency,50833
GUNNISON WATERSHED RE1J,2007-2011,Currency,50479
GUNNISON WATERSHED RE1J,2009-2013,Currency,52785
HANOVER 28,2005-2009,Currency,57857
HANOVER 28,2006-2010,Currency,51447
HANOVER 28,2008-2012,Currency,54128
HANOVER 28,2007-2011,Currency,53110
HANOVER 28,2009-2013,Currency,54643
HARRISON 2,2005-2009,Currency,38318
HARRISON 2,2006-2010,Currency,38167
HARRISON 2,2008-2012,Currency,39451
HARRISON 2,2007-2011,Currency,39352
HARRISON 2,2009-2013,Currency,39439
HAXTUN RE-2J,2005-2009,Currency,41528
HAXTUN RE-2J,2006-2010,Currency,42950
HAXTUN RE-2J,2008-2012,Currency,46950
HAXTUN RE-2J,2007-2011,Currency,45000
HAXTUN RE-2J,2009-2013,Currency,47414
HAYDEN RE-1,2005-2009,Currency,53478
HAYDEN RE-1,2006-2010,Currency,51070
HAYDEN RE-1,2008-2012,Currency,53995
HAYDEN RE-1,2007-2011,Currency,52774
HAYDEN RE-1,2009-2013,Currency,54297
HINSDALE COUNTY RE 1,2005-2009,Currency,49643
HINSDALE COUNTY RE 1,2006-2010,Currency,74659
HINSDALE COUNTY RE 1,2008-2012,Currency,57250
HINSDALE COUNTY RE 1,2007-2011,Currency,77639
HINSDALE COUNTY RE 1,2009-2013,Currency,57135
HI-PLAINS R-23,2005-2009,Currency,30938
HI-PLAINS R-23,2006-2010,Currency,25781
HI-PLAINS R-23,2008-2012,Currency,38333
HI-PLAINS R-23,2007-2011,Currency,34375
HI-PLAINS R-23,2009-2013,Currency,37188
HOEHNE REORGANIZED 3,2005-2009,Currency,55893
HOEHNE REORGANIZED 3,2006-2010,Currency,54342
HOEHNE REORGANIZED 3,2008-2012,Currency,53125
HOEHNE REORGANIZED 3,2007-2011,Currency,51429
HOEHNE REORGANIZED 3,2009-2013,Currency,54097
HOLLY RE-3,2005-2009,Currency,29531
HOLLY RE-3,2006-2010,Currency,35238
HOLLY RE-3,2008-2012,Currency,37941
HOLLY RE-3,2007-2011,Currency,36131
HOLLY RE-3,2009-2013,Currency,38000
HOLYOKE RE-1J,2005-2009,Currency,38714
HOLYOKE RE-1J,2006-2010,Currency,44713
HOLYOKE RE-1J,2008-2012,Currency,44545
HOLYOKE RE-1J,2007-2011,Currency,43984
HOLYOKE RE-1J,2009-2013,Currency,38229
HUERFANO RE-1,2005-2009,Currency,28561
HUERFANO RE-1,2006-2010,Currency,26136
HUERFANO RE-1,2008-2012,Currency,30637
HUERFANO RE-1,2007-2011,Currency,25439
HUERFANO RE-1,2009-2013,Currency,30744
IDALIA SCHOOL DISTRICT RJ-3,2005-2009,Currency,45682
IDALIA SCHOOL DISTRICT RJ-3,2006-2010,Currency,48309
IDALIA SCHOOL DISTRICT RJ-3,2008-2012,Currency,50833
IDALIA SCHOOL DISTRICT RJ-3,2007-2011,Currency,48929
IDALIA SCHOOL DISTRICT RJ-3,2009-2013,Currency,51250
IGNACIO 11 JT,2005-2009,Currency,48697
IGNACIO 11 JT,2006-2010,Currency,51150
IGNACIO 11 JT,2008-2012,Currency,54352
IGNACIO 11 JT,2007-2011,Currency,52432
IGNACIO 11 JT,2009-2013,Currency,52796
JEFFERSON COUNTY R-1,2005-2009,Currency,65834
JEFFERSON COUNTY R-1,2006-2010,Currency,66036
JEFFERSON COUNTY R-1,2008-2012,Currency,68741
JEFFERSON COUNTY R-1,2007-2011,Currency,67784
JEFFERSON COUNTY R-1,2009-2013,Currency,68993
JOHNSTOWN-MILLIKEN RE-5J,2005-2009,Currency,68264
JOHNSTOWN-MILLIKEN RE-5J,2006-2010,Currency,68120
JOHNSTOWN-MILLIKEN RE-5J,2008-2012,Currency,69210
JOHNSTOWN-MILLIKEN RE-5J,2007-2011,Currency,65379
JOHNSTOWN-MILLIKEN RE-5J,2009-2013,Currency,68738
JULESBURG RE-1,2005-2009,Currency,35197
JULESBURG RE-1,2006-2010,Currency,33704
JULESBURG RE-1,2008-2012,Currency,37542
JULESBURG RE-1,2007-2011,Currency,34830
JULESBURG RE-1,2009-2013,Currency,43403
KARVAL RE-23,2005-2009,Currency,38021
KARVAL RE-23,2006-2010,Currency,37955
KARVAL RE-23,2008-2012,Currency,41250
KARVAL RE-23,2007-2011,Currency,39167
KARVAL RE-23,2009-2013,Currency,40714
KEENESBURG RE-3(J),2005-2009,Currency,59079
KEENESBURG RE-3(J),2006-2010,Currency,60032
KEENESBURG RE-3(J),2008-2012,Currency,64207
KEENESBURG RE-3(J),2007-2011,Currency,63138
KEENESBURG RE-3(J),2009-2013,Currency,61420
KIM REORGANIZED 88,2005-2009,Currency,33750
KIM REORGANIZED 88,2006-2010,Currency,35179
KIM REORGANIZED 88,2008-2012,Currency,41477
KIM REORGANIZED 88,2007-2011,Currency,39125
KIM REORGANIZED 88,2009-2013,Currency,41625
KIOWA C-2,2005-2009,Currency,54778
KIOWA C-2,2006-2010,Currency,56379
KIOWA C-2,2008-2012,Currency,64167
KIOWA C-2,2007-2011,Currency,61000
KIOWA C-2,2009-2013,Currency,66950
KIT CARSON R-1,2005-2009,Currency,51250
KIT CARSON R-1,2006-2010,Currency,56806
KIT CARSON R-1,2008-2012,Currency,66417
KIT CARSON R-1,2007-2011,Currency,62667
KIT CARSON R-1,2009-2013,Currency,66029
LA VETA RE-2,2005-2009,Currency,47500
LA VETA RE-2,2006-2010,Currency,55313
LA VETA RE-2,2008-2012,Currency,49464
LA VETA RE-2,2007-2011,Currency,47794
LA VETA RE-2,2009-2013,Currency,45809
LAKE COUNTY R-1,2005-2009,Currency,39147
LAKE COUNTY R-1,2006-2010,Currency,41103
LAKE COUNTY R-1,2008-2012,Currency,45082
LAKE COUNTY R-1,2007-2011,Currency,40543
LAKE COUNTY R-1,2009-2013,Currency,44610
LAMAR RE-2,2005-2009,Currency,35422
LAMAR RE-2,2006-2010,Currency,33236
LAMAR RE-2,2008-2012,Currency,33039
LAMAR RE-2,2007-2011,Currency,33045
LAMAR RE-2,2009-2013,Currency,33980
LAS ANIMAS RE-1,2005-2009,Currency,35234
LAS ANIMAS RE-1,2006-2010,Currency,34646
LAS ANIMAS RE-1,2008-2012,Currency,35328
LAS ANIMAS RE-1,2007-2011,Currency,34542
LAS ANIMAS RE-1,2009-2013,Currency,35617
LEWIS-PALMER 38,2005-2009,Currency,107313
LEWIS-PALMER 38,2006-2010,Currency,107031
LEWIS-PALMER 38,2008-2012,Currency,103227
LEWIS-PALMER 38,2007-2011,Currency,105582
LEWIS-PALMER 38,2009-2013,Currency,107889
LIBERTY SCHOOL DISTRICT J-4,2005-2009,Currency,41250
LIBERTY SCHOOL DISTRICT J-4,2006-2010,Currency,44583
LIBERTY SCHOOL DISTRICT J-4,2008-2012,Currency,52143
LIBERTY SCHOOL DISTRICT J-4,2007-2011,Currency,54792
LIBERTY SCHOOL DISTRICT J-4,2009-2013,Currency,48125
LIMON RE-4J,2005-2009,Currency,43841
LIMON RE-4J,2006-2010,Currency,43707
LIMON RE-4J,2008-2012,Currency,45539
LIMON RE-4J,2007-2011,Currency,46250
LIMON RE-4J,2009-2013,Currency,43846
LITTLETON 6,2005-2009,Currency,68239
LITTLETON 6,2006-2010,Currency,68569
LITTLETON 6,2008-2012,Currency,69135
LITTLETON 6,2007-2011,Currency,68889
LITTLETON 6,2009-2013,Currency,69078
LONE STAR 101,2005-2009,Currency,45000
LONE STAR 101,2006-2010,Currency,50714
LONE STAR 101,2008-2012,Currency,52500
LONE STAR 101,2007-2011,Currency,53750
LONE STAR 101,2009-2013,Currency,54688
MANCOS RE-6,2005-2009,Currency,45116
MANCOS RE-6,2006-2010,Currency,52802
MANCOS RE-6,2008-2012,Currency,51503
MANITOU SPRINGS 14,2005-2009,Currency,53488
MANZANOLA 3J,2005-2009,Currency,30250
MAPLETON 1,2005-2009,Currency,47198
MC CLAVE RE-2,2005-2009,Currency,37813
MEEKER RE1,2005-2009,Currency,53077
MESA COUNTY VALLEY 51,2005-2009,Currency,50566
MIAMI/YODER 60 JT,2005-2009,Currency,51406
MOFFAT 2,2005-2009,Currency,30089
MOFFAT COUNTY RE:NO 1,2005-2009,Currency,53723
MONTE VISTA C-8,2005-2009,Currency,35897
MONTEZUMA-CORTEZ RE-1,2005-2009,Currency,42959
MONTROSE COUNTY RE-1J,2005-2009,Currency,45445
MOUNTAIN VALLEY RE 1,2005-2009,Currency,31174
NORTH CONEJOS RE-1J,2005-2009,Currency,33974
NORTH PARK R-1,2005-2009,Currency,32788
NORTHGLENN-THORNTON 12,2005-2009,Currency,64478
NORWOOD R-2J,2005-2009,Currency,47838
OTIS R-3,2005-2009,Currency,41176
OURAY R-1,2005-2009,Currency,59135
PARK (ESTES PARK) R-3,2005-2009,Currency,54450
PARK COUNTY RE-2,2005-2009,Currency,50355
PAWNEE RE-12,2005-2009,Currency,39408
PEYTON 23 JT,2005-2009,Currency,78910
PLAINVIEW RE-2,2005-2009,Currency,60000
